"candidate_id","arabic_script","english","sector","issue_type","category","variants","tier_notes","usage_notes","source_type","source_reference","dialect_region","confidence_level","false_friend_risk","risk_level","review_status","reviewer_id","decision","promotion_target","created_at","updated_at"
"ARZ-CAND-0430","تلوث مصدر مياه","water source contamination","WATER","DIRTY_WATER","noun_infra","may mla2wate men l asas;tlayyout masdar l may;may masdar 5arban","A/B/C","5=خ in 5arban; tlayyout = contamination; most critical water issue","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0431","انقطاع المياه","water cutoff (state)","WATER","WATER_CUT","noun_infra","2ata2 l may;2at3 may;inkata3 l may;ma fi may;may ma rja3et;may 2at3a","A/A/A/A/A/A","2=ق in 2ata2 and 2at3; may 2at3a = water is cut (adj+noun)","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0432","رائحة صرف","sewage smell","WATER","SEWAGE_OVERFLOW","noun_infra","ri7et sarif;ri7a sarif;ri7et l sarif;ri7et mrajir;ri7a sarif sa77i;ri7a l majari","A/B/A/C/B/C","7=ح in ri7et; ri7et sarif most natural","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0433","مرسوب / متسرب","overflowing/seeping (sewage)","WATER","SEWAGE_OVERFLOW","adjective","3am yetfa2ar;3am yetfayan;3am yifur;tfa2ar;msarrib;yfur","A/A/B/B/B/C","2=ق in yetfa2ar; 3=ع in 3am; yetfa2ar = bursting out","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0434","انقطع (مياه/كهرباء)","cut off — water or power","WATER","WATER_CUT","verb","2ata3et;inkata3et;2it3et;nkata3et;2at3a;2ataet","A/B/B/B/A/C","2=ق most used; 2ata3et single most common Lebanese form for water/power cut","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0435","رجعت (مياه/كهرباء)","came back — water or power","WATER","WATER_CUT","verb","rja3et;rja3;raja3et;rja3at;3adet;rja3et l 7amdillah","A/A/B/B/C/A","3=ع in 3adet and l 3amdillah; rja3et most common Lebanese","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0436","يتسرب","leaking (ongoing)","WATER","PIPE_LEAK","verb","3am yesarrab;3am yitsarrab;3am yitba3;3am yitfa2ar;3am ynazzel;sarrab","A/A/B/B/B/B","2=ق in yitfa2ar; 3=ع in 3am; yitba3 = seeping; yitfa2ar = gushing","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0437","يقطع المياه","cuts off water","WATER","WATER_CUT","verb","yi2ta3 l may;yi2te3;yi2ta3on;yi2ta3 3an l 7ayye","A/A/B/A","2=ق in yi2ta3; 3=ع in 3an; 7=ح in 7ayye","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0438","يلوث","contaminates","WATER","DIRTY_WATER","verb","ylayyit;ylayyot;3am ylayyit;layyat;3am ylayyotu","A/A/A/B/A","3=ع in 3am; ylayyit most natural Lebanese","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0439","يفور / يطغى","overflows / gushes","WATER","SEWAGE_OVERFLOW","verb","3am yifur;3am yetfa2ar;3am yetfayan;3am yefid;far;tafan","A/A/A/B/B/B","2=ق in yetfa2ar; 3=ع in 3am; yifur most natural for gushing; tafan = overflowed","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0440","ينكسر / ينفجر","breaks / bursts (pipe)","WATER","PIPE_LEAK","verb","nkassar;nfajar;fa2a3;ta2a3;fat7;inkasar","A/B/B/B/B/C","2=ق in fa2a3/ta2a3; nkassar most natural; nfajar = burst","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0441","سلك / حبل كهربائي","electrical wire / cable","ELECTRICITY","EXPOSED_WIRE","noun_infra","silk kahraba;7abal kahraba;silk;7abal;selk;7bal","A/A/A/A/B/B","7=ح in 7abal; silk = wire/thread; 7abal = cable/rope; both very common","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0442","مولد كهربائي","electrical generator","ELECTRICITY","ALL_SUPPORT","noun_infra","moualid;moulid;walid;l moualid;generator;generateur","A/B/B/A/B/B","moualid most common Lebanese; generator English; générateur French","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0443","بريز / وصلة كهرباء","power socket / outlet","ELECTRICITY","ALL_SUPPORT","noun_infra","briz;brees;prise;briz kahraba;prize;l briz","A/B/A/A/B/A","briz French loanword (prise) dominant in Lebanese","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0444","أمبير موالد","generator ampere tier","ELECTRICITY","ALL_SUPPORT","noun_infra","amper moualid;amper l walid;amper ta3na;l amper;amper ktir;amper 2alil","A/A/A/B/A/A","UNIQUE LEBANESE: subscriptions to private generators are sold in ampere units","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0445","انقطاع كهرباء","power outage","ELECTRICITY","POWER_OUTAGE","noun_infra","2ata2 kahraba;2at3 kahraba;kahraba 2ata3et;kahraba 2at3a;3atme;inkata3et","A/A/A/A/A/B","2=ق throughout; 3atme = darkness (also means power cut); 3=ع","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0446","عتمة / ظلام","darkness / blackout","ELECTRICITY","POWER_OUTAGE","noun_infra","3atme;3etme;dalma;zalma;3atma;3etmet tari2","A/B/B/B/C/B","3=ع in 3atme; dalma South Lebanon; zalma Bekaa/South; 3atmet tari2 = dark road","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0447","تذبذب كهربائي","voltage fluctuation","ELECTRICITY","VOLTAGE_FLUCTUATION","noun_infra","tazabzob;l tazabzob;tazabzob kahraba;tzabzob;fi tazabzob","A/A/A/B/A","no Arabizi markers in this root; tazabzob is very recognizable","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0448","احتراق / حرق","burning / combustion","ELECTRICITY","TRANSFORMER_FAULT","noun_infra","i7tira2;7ar2;7ar2 kahraba;7ar2 silk;7ar2 muhawwel;ri7et 7ar2","A/A/A/A/A/A","7=ح required throughout; i7tira2 most formal","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0449","طنين / صرير","humming / buzzing noise","ELECTRICITY","TRANSFORMER_FAULT","noun_infra","tanin;tanin kahraba;sreer;sawt 3ajib;sawt wazwaze","A/A/B/B/B","3=ع in 3ajib; tanin = humming; sreer = buzzing/crackle from transformer","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0450","توصيلات عشوائية","illegal / random connections","ELECTRICITY","ALL_SUPPORT","noun_infra","tawsilat 3ashwe2iye;tawsilat 3eshwaiye;silk 7aram;silk meshbouk;tawsilat mish 2anoune","A/A/A/B/B","3=ع in 3ashwe2iye; 2=ق in 2anoune; 7=ح in 7aram; common issue in informal settlements","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0451","صدمة كهربائية","electric shock","ELECTRICITY","EXPOSED_WIRE","noun_infra","sadmet kahraba;sa32 kahraba;sa32;insadamet bi l kahraba","A/A/A/B","sa32 = electrocution; sadmet kahraba most formal description","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0452","حريق كهربائي","electrical fire","ELECTRICITY","ALL_SUPPORT","noun_infra","7ariki kahraba;7ar2 silk;7ariki men l kahraba;7ar2 kahrabe;7areki men silk","A/A/A/A/A","7=ح throughout; 7ariki kahraba most natural","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0453","اتصال أرضي / قصر كهربائي","short circuit / ground fault","ELECTRICITY","ALL_SUPPORT","noun_infra","2asr kahrabe;2asr;court-circuit;courant terre;silk m2assar;silk bi l ard","A/A/B/B/B/A","2=ق in 2asr; court-circuit French loanword used by technicians","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0454","تلف أجهزة","appliance damage from voltage","ELECTRICITY","VOLTAGE_FLUCTUATION","noun_infra","i7tira2 ajhize;7ar2 til l ajhize;ajhize ni7ra2et;i7tira2 frigider;i7tira2 TV","A/A/A/B/B","7=ح throughout; very common complaint when voltage spikes; frigider/TV loanwords","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0455","انقطع (كهرباء)","cut off — electricity","ELECTRICITY","POWER_OUTAGE","verb","kahraba 2ata3et;2ata3et;inkata3et;kahraba 2at3a;3atme siyet;nkata3et","A/A/B/A/A/B","2=ق in 2ata3et; 3=ع in 3atme; 2ata3et most common Lebanese","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0456","رجعت (كهرباء)","came back — electricity","ELECTRICITY","POWER_OUTAGE","verb","kahraba rja3et;rja3et;rja3 l kahraba;3ado l kahraba;l kahraba 2enit","A/A/A/B/C","3=ع in 3ado; rja3et most natural form","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0457","يتذبذب","fluctuates (voltage)","ELECTRICITY","VOLTAGE_FLUCTUATION","verb","3am titba3 w troo7;3am tji w troo7;3am yitzabzab;fi tazabzob;kahraba msh stable","A/A/B/A/A","3=ع in 3am; tji w troo7 = comes and goes; msh stable English loanword use authentic","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0458","انفجر المحول","transformer exploded","ELECTRICITY","TRANSFORMER_FAULT","verb","muhawwel nfajar;nfajar l muhawwel;muhawwel 3am yithal;muhawwel ni7ra2","A/A/A/A","7=ح in yithal; nfajar most natural for explosion","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0459","نزل / سقط (سلك)","fell — wire dropped to ground","ELECTRICITY","EXPOSED_WIRE","verb","nzal 3al ard;2eta3 w nzal;ta7 3al ard;nkazal;seket 3al ard;nzal l silk","A/A/B/B/A/A","3=ع in 3al; 2=ء in 2eta3; nzal most natural","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0460","حاوية / قلبة","waste bin / skip container","WASTE","ALL_SUPPORT","noun_infra","7awiye;2lebe;sandou2 zbele;7awiyit zbele;l 7awiye;7awiyat","A/A/B/A/A/B","7=ح in 7awiye; 2=ق in 2lebe; 7awiyat = plural; sandou2 = box","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","GENERAL_WORD_BANK_OR_STOPLIST","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0461","كومة نفايات","garbage pile","WASTE","ILLEGAL_DUMP","noun_infra","kuumet zbele;kuumet nfayat;rkme zbele;rakme zbele;talle zbele;masabb zbele","A/A/B/B/C/B","kuumet zbele most natural; masabb = dump site; talle = mound","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0462","مكب نفايات","dump site","WASTE","ILLEGAL_DUMP","noun_infra","masabb;mkabb;masab nfayat;masabb zbele;décharge","A/B/A/A/B","masabb most Lebanese; décharge French loanword also used","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0463","إنكاش / حطام بناء","construction debris / rubble","WASTE","ILLEGAL_DUMP","noun_infra","nkesh;inkesh;inkash;nkesh bine;2anqad;5arabe","A/A/B/A/C/B","5=خ in 5arabe (ruins); 2=ق in 2anqad; nkesh most Lebanese for construction debris","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0464","ردم / تراب","fill material / dumped soil","WASTE","ILLEGAL_DUMP","noun_infra","radm;l radm;radm w nkesh;trab;trab w nkesh;ard marmiye","A/A/A/A/A/B","radm = fill material; trab = soil/dust; ard marmiye = dumped earth","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0465","إطارات سيارات","dumped car tires","WASTE","ILLEGAL_DUMP","noun_infra","dwalib marmiye;dalab zbele;tires marmiye;dwalib 2adme","A/A/B/A","2=ق in 2adme; dwalib most Lebanese for tires; tires English loanword also used","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0466","زجاج مكسور","broken glass","WASTE","ALL_SUPPORT","noun_infra","zje2 maksour;zje2 mkasar;zje2 marmiye;zje2;kaasat mekshoure","A/A/A/B/B","2=ق in zje2 (Lebanese pronunciation of زجاج); kaasat = glasses/vessels","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","GENERAL_WORD_BANK_OR_STOPLIST","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0467","حرق نفايات","burning waste","WASTE","BURNING_WASTE","noun_infra","7ar2 zbele;7ar2 nfayat;3am yi7arkou zbele;7ariki zbele;ri7et 7ar2 zbele","A/A/A/A/A","7=ح required throughout; 7ar2 most natural noun form","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0468","دخان من حرق","smoke from burning waste","WASTE","BURNING_WASTE","noun_infra","dukhan;dukhin;dukhaan;ri7et 7ar2;dukhan zbele;dkhaan zbele","A/B/A/A/A/B","7=ح in ri7et; dukhan most common; dukhaan/dkhaan emphasis forms","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0469","حشرات وقوارض","insects and rodents (from waste)","WASTE","OVERFLOWING_BIN","noun_infra","7asharat;far;7asharat w far;2lab 7aliyye;7ashr w 7ashr;far w 7asharat","A/A/A/B/B/A","7=ح in 7asharat; 2=ق in 2lab = dogs; far = rat (singular common)","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0470","أكياس ممزقة","torn garbage bags","WASTE","GARBAGE_NOT_COLLECTED","noun_infra","akyas mfatta7a;akyas mmazza2a;kis zbele ftah;akyas kasser;akyas nkasaret","A/A/A/B/B","mfatta7a = opened/torn; mmazza2a = ripped; 7=ح in mfatta7a","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0471","رائحة حارقة","burning smell (waste fire)","WASTE","BURNING_WASTE","noun_infra","ri7et 7ar2;ri7a 7arke;ri7et 7ariki;ri7et dukhan;ri7a nnar","A/A/A/A/A","7=ح throughout; 7arke = burning; all natural forms","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0472","مياه طينية","muddy water","FLOODING","FLASH_FLOOD","noun_infra","may wse5a;may 3akere;may bi tine;may 7amra;may 3tiyke;may m5alata bi tine","A/A/A/B/B/B","5=خ in m5alata; 3=ع in 3akere (turbid); 7=ح in 7amra (reddish clay water); wse5a = dirty","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0473","بالوعة مسدودة","blocked drain","FLOODING","BLOCKED_DRAIN","noun_infra","balioa masduude;balioa msakkarit;balioa ma 3am tishrab;balioa mashloume;balioa mtenniyye","A/A/A/A/B","3=ع in 3am; balioa masduude most natural; tishrab = absorbing water (Lebanese metaphor)","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0474","مياه راكدة / واقفة","standing water / puddle","FLOODING","STANDING_WATER","noun_infra","may wa2fe;may rake2a;may mish raye7a;birke may;may 3am twa22ef;may nssebe","A/B/A/A/B/B","2=ق in wa2fe and wa22ef; mish NOT mesh; rake2a = stagnant (formal)","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0475","قبو / تحت الأرض","basement / underground","FLOODING","BASEMENT_FLOODED","noun_infra","2abi;abi;l 2abi;l 2abi ta7t;2abi l bnayi;ta7t l bnayi","A/B/A/A/B/A","2=ق; NOTE: 2abu = father of — different word entirely; only 2abi/abi for basement","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0476","شخص محاصر","trapped person","FLOODING","FLASH_FLOOD","noun_person","7ada ma7sour;7ada 3alqan;7ada msh 2adir yi5roj;7ada ma2sour;7ada bel seyle","A/A/A/A/A","7=ح in 7ada; 2=ق in 2adir and ma2sour; 5=خ in yi5roj; extremely urgent","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0477","سيارة غارقة","submerged / flooded car","FLOODING","FLASH_FLOOD","noun_infra","sayyara ghare2a;sayyara fi l may;sayyara gharet;sayyara tayyit;sayyara ma2le may","A/A/A/A/A","2=ق in ghare2a/tayyit; gharet = was flooded; ma2le may = filled with water","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","MEDIUM","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","MODEL_ONLY_OR_CORE_AFTER_SECOND_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
