_id,userInputs,userID,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone
609f160ef9af8b58c43a97fa,"[{'userID': 12899, 'milesRequested': 60, 'WhPerMile': 250, 'minutesAvailable': 240, 'modifiedAt': 'Wed, 28 Apr 2021 15:36:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 28 Apr 2021 19:36:33 GMT', 'kWhRequested': 15.0}]",000012899,2_39_139_28_2021-04-28 15:36:22.111105,2-39-139-28,CA-303,0002,0039,"Wed, 28 Apr 2021 15:36:33 GMT","Wed, 28 Apr 2021 19:04:22 GMT",6.322,"Wed, 28 Apr 2021 17:34:54 GMT",America/Los_Angeles
609f160ef9af8b58c43a97fb,"[{'userID': 9233, 'milesRequested': 100, 'WhPerMile': 290, 'minutesAvailable': 480, 'modifiedAt': 'Wed, 28 Apr 2021 17:54:57 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 01:54:57 GMT', 'kWhRequested': 29.0}]",000009233,2_39_81_4550_2021-04-28 17:54:54.502403,2-39-81-4550,11900388,0002,0039,"Wed, 28 Apr 2021 17:54:57 GMT","Wed, 28 Apr 2021 18:52:57 GMT",15.926,,America/Los_Angeles
609f160ef9af8b58c43a97fc,"[{'userID': 5594, 'milesRequested': 100, 'WhPerMile': 250, 'minutesAvailable': 480, 'modifiedAt': 'Wed, 28 Apr 2021 18:54:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 02:54:55 GMT', 'kWhRequested': 25.0}]",000005594,2_39_138_29_2021-04-28 18:54:27.263062,2-39-138-29,CA-304,0002,0039,"Wed, 28 Apr 2021 18:54:55 GMT","Thu, 29 Apr 2021 04:11:48 GMT",6.267,"Wed, 28 Apr 2021 20:55:25 GMT",America/Los_Angeles
609f160ef9af8b58c43a97fd,"[{'userID': 1746, 'milesRequested': 100, 'WhPerMile': 350, 'minutesAvailable': 534, 'modifiedAt': 'Wed, 28 Apr 2021 19:07:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 04:01:51 GMT', 'kWhRequested': 35.0}]",000001746,2_39_125_21_2021-04-28 19:07:38.870005,2-39-125-21,CA-311,0002,0039,"Wed, 28 Apr 2021 19:07:51 GMT","Wed, 28 Apr 2021 20:03:02 GMT",1.653,"Wed, 28 Apr 2021 19:43:30 GMT",America/Los_Angeles
609f160ef9af8b58c43a97fe,"[{'userID': 12899, 'milesRequested': 60, 'WhPerMile': 250, 'minutesAvailable': 240, 'modifiedAt': 'Wed, 28 Apr 2021 19:19:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 28 Apr 2021 23:19:36 GMT', 'kWhRequested': 15.0}]",000012899,2_39_139_28_2021-04-28 19:19:24.910459,2-39-139-28,CA-303,0002,0039,"Wed, 28 Apr 2021 19:19:36 GMT","Thu, 29 Apr 2021 01:14:43 GMT",0.705,"Wed, 28 Apr 2021 19:41:07 GMT",America/Los_Angeles
609f160ef9af8b58c43a97ff,"[{'userID': 1616, 'milesRequested': 190, 'WhPerMile': 283, 'minutesAvailable': 548, 'modifiedAt': 'Wed, 28 Apr 2021 21:28:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 06:36:41 GMT', 'kWhRequested': 53.77}]",000001616,2_39_81_4550_2021-04-28 21:28:34.488828,2-39-81-4550,11900388,0002,0039,"Wed, 28 Apr 2021 21:28:41 GMT","Wed, 28 Apr 2021 22:38:54 GMT",24.326,,America/Los_Angeles
609f160ef9af8b58c43a9800,"[{'userID': 10927, 'milesRequested': 20, 'WhPerMile': 380, 'minutesAvailable': 480, 'modifiedAt': 'Wed, 28 Apr 2021 21:31:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 05:31:36 GMT', 'kWhRequested': 7.6}]",000010927,2_39_130_31_2021-04-28 21:31:29.295023,2-39-130-31,CA-306,0002,0039,"Wed, 28 Apr 2021 21:31:36 GMT","Thu, 29 Apr 2021 00:06:25 GMT",5.026,"Wed, 28 Apr 2021 23:11:29 GMT",America/Los_Angeles
609f160ef9af8b58c43a9801,"[{'userID': 609, 'milesRequested': 70, 'WhPerMile': 370, 'minutesAvailable': 480, 'modifiedAt': 'Wed, 28 Apr 2021 23:07:34 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 07:07:34 GMT', 'kWhRequested': 25.9}]",000000609,2_39_81_4550_2021-04-28 23:07:26.224340,2-39-81-4550,11900388,0002,0039,"Wed, 28 Apr 2021 23:07:34 GMT","Wed, 28 Apr 2021 23:37:43 GMT",17.606,,America/Los_Angeles
609f160ef9af8b58c43a9802,"[{'userID': 710, 'milesRequested': 100, 'WhPerMile': 283, 'minutesAvailable': 480, 'modifiedAt': 'Thu, 29 Apr 2021 00:03:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 08:03:58 GMT', 'kWhRequested': 28.3}]",000000710,2_39_81_4550_2021-04-29 00:03:54.293787,2-39-81-4550,11900388,0002,0039,"Thu, 29 Apr 2021 00:03:58 GMT","Thu, 29 Apr 2021 00:32:38 GMT",19.274,,America/Los_Angeles
609f160ef9af8b58c43a9803,"[{'userID': 710, 'milesRequested': 100, 'WhPerMile': 283, 'minutesAvailable': 480, 'modifiedAt': 'Thu, 29 Apr 2021 00:34:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 08:34:27 GMT', 'kWhRequested': 28.3}]",000000710,2_39_129_17_2021-04-29 00:34:12.720455,2-39-129-17,CA-307,0002,0039,"Thu, 29 Apr 2021 00:34:27 GMT","Thu, 29 Apr 2021 03:15:35 GMT",17.566,"Thu, 29 Apr 2021 03:15:28 GMT",America/Los_Angeles
609f160ef9af8b58c43a9804,"[{'userID': 9266, 'milesRequested': 160, 'WhPerMile': 300, 'minutesAvailable': 461, 'modifiedAt': 'Thu, 29 Apr 2021 01:43:12 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 09:24:12 GMT', 'kWhRequested': 48.0}]",000009266,2_39_81_4550_2021-04-29 01:42:58.502490,2-39-81-4550,11900388,0002,0039,"Thu, 29 Apr 2021 01:43:12 GMT","Thu, 29 Apr 2021 02:10:11 GMT",8.706,,America/Los_Angeles
609f160ef9af8b58c43a9805,"[{'userID': 11017, 'milesRequested': 150, 'WhPerMile': 434, 'minutesAvailable': 750, 'modifiedAt': 'Thu, 29 Apr 2021 02:36:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 15:06:33 GMT', 'kWhRequested': 65.1}]",000011017,2_39_81_4550_2021-04-29 02:36:14.417789,2-39-81-4550,11900388,0002,0039,"Thu, 29 Apr 2021 02:36:33 GMT","Thu, 29 Apr 2021 05:02:50 GMT",67.24,,America/Los_Angeles
609f160ef9af8b58c43a9806,"[{'userID': 1470, 'milesRequested': 100, 'WhPerMile': 284, 'minutesAvailable': 480, 'modifiedAt': 'Thu, 29 Apr 2021 04:12:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 12:12:43 GMT', 'kWhRequested': 28.4}]",000001470,2_39_79_383_2021-04-29 04:12:40.322046,2-39-79-383,CA-492,0002,0039,"Thu, 29 Apr 2021 04:12:43 GMT","Thu, 29 Apr 2021 06:58:28 GMT",19.028,"Thu, 29 Apr 2021 06:58:16 GMT",America/Los_Angeles
60a0678ef9af8b5ab9aa48e4,"[{'userID': 8677, 'milesRequested': 50, 'WhPerMile': 310, 'minutesAvailable': 240, 'modifiedAt': 'Thu, 29 Apr 2021 15:11:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 19:11:34 GMT', 'kWhRequested': 15.5}]",000008677,2_39_131_30_2021-04-29 15:11:19.426026,2-39-131-30,CA-305,0002,0039,"Thu, 29 Apr 2021 15:11:34 GMT","Thu, 29 Apr 2021 19:00:23 GMT",8.774,"Thu, 29 Apr 2021 16:32:12 GMT",America/Los_Angeles
60a0678ef9af8b5ab9aa48e5,"[{'userID': 1470, 'milesRequested': 100, 'WhPerMile': 284, 'minutesAvailable': 480, 'modifiedAt': 'Thu, 29 Apr 2021 15:59:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 23:59:36 GMT', 'kWhRequested': 28.4}]",000001470,2_39_79_383_2021-04-29 15:59:34.524176,2-39-79-383,CA-492,0002,0039,"Thu, 29 Apr 2021 15:59:36 GMT","Thu, 29 Apr 2021 17:06:10 GMT",7.418,"Thu, 29 Apr 2021 17:05:59 GMT",America/Los_Angeles
60a0678ef9af8b5ab9aa48e6,"[{'userID': 9048, 'milesRequested': 30, 'WhPerMile': 450, 'minutesAvailable': 180, 'modifiedAt': 'Thu, 29 Apr 2021 17:01:56 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 20:01:56 GMT', 'kWhRequested': 13.5}, {'userID': 9048, 'milesRequested': 24, 'WhPerMile': 450, 'minutesAvailable': 180, 'modifiedAt': 'Thu, 29 Apr 2021 17:02:39 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 20:01:56 GMT', 'kWhRequested': 10.8}]",000009048,2_39_79_379_2021-04-29 17:01:56.001426,2-39-79-379,CA-327,0002,0039,"Thu, 29 Apr 2021 17:01:56 GMT","Fri, 30 Apr 2021 01:20:47 GMT",9.912,"Thu, 29 Apr 2021 19:51:04 GMT",America/Los_Angeles
60a0678ef9af8b5ab9aa48e7,"[{'userID': 12154, 'milesRequested': 100, 'WhPerMile': 434, 'minutesAvailable': 300, 'modifiedAt': 'Thu, 29 Apr 2021 17:11:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 22:11:46 GMT', 'kWhRequested': 43.4}]",000012154,2_39_126_20_2021-04-29 17:11:30.862048,2-39-126-20,CA-310,0002,0039,"Thu, 29 Apr 2021 17:11:46 GMT","Thu, 29 Apr 2021 20:06:44 GMT",20.307,"Thu, 29 Apr 2021 20:06:36 GMT",America/Los_Angeles
60a0678ef9af8b5ab9aa48e8,"[{'userID': 1082, 'milesRequested': 20, 'WhPerMile': 290, 'minutesAvailable': 120, 'modifiedAt': 'Thu, 29 Apr 2021 20:54:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 29 Apr 2021 22:54:17 GMT', 'kWhRequested': 5.8}]",000001082,2_39_78_365_2021-04-29 20:53:56.006795,2-39-78-365,CA-321,0002,0039,"Thu, 29 Apr 2021 20:54:17 GMT","Fri, 30 Apr 2021 01:27:26 GMT",2.203,"Thu, 29 Apr 2021 22:00:58 GMT",America/Los_Angeles
60a0678ef9af8b5ab9aa48e9,"[{'userID': 1746, 'milesRequested': 100, 'WhPerMile': 350, 'minutesAvailable': 534, 'modifiedAt': 'Thu, 29 Apr 2021 21:12:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 30 Apr 2021 06:06:59 GMT', 'kWhRequested': 35.0}]",000001746,2_39_125_21_2021-04-29 21:12:51.379277,2-39-125-21,CA-311,0002,0039,"Thu, 29 Apr 2021 21:12:59 GMT","Thu, 29 Apr 2021 22:01:47 GMT",1.993,"Thu, 29 Apr 2021 21:54:52 GMT",America/Los_Angeles
60a0678ef9af8b5ab9aa48ea,"[{'userID': 10927, 'milesRequested': 20, 'WhPerMile': 380, 'minutesAvailable': 480, 'modifiedAt': 'Thu, 29 Apr 2021 21:25:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 30 Apr 2021 05:25:55 GMT', 'kWhRequested': 7.6}]",000010927,2_39_138_29_2021-04-29 21:25:47.663677,2-39-138-29,CA-304,0002,0039,"Thu, 29 Apr 2021 21:25:55 GMT","Fri, 30 Apr 2021 00:03:40 GMT",6.264,"Thu, 29 Apr 2021 23:25:26 GMT",America/Los_Angeles
60a0678ef9af8b5ab9aa48eb,"[{'userID': 9233, 'milesRequested': 100, 'WhPerMile': 290, 'minutesAvailable': 480, 'modifiedAt': 'Thu, 29 Apr 2021 23:32:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 30 Apr 2021 07:32:16 GMT', 'kWhRequested': 29.0}]",000009233,2_39_81_4550_2021-04-29 23:32:12.088687,2-39-81-4550,11900388,0002,0039,"Thu, 29 Apr 2021 23:32:16 GMT","Fri, 30 Apr 2021 00:07:19 GMT",11.44,,America/Los_Angeles
60a0678ef9af8b5ab9aa48ec,"[{'userID': 1293, 'milesRequested': 220, 'WhPerMile': 274, 'minutesAvailable': 635, 'modifiedAt': 'Fri, 30 Apr 2021 04:17:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 30 Apr 2021 14:52:10 GMT', 'kWhRequested': 60.28}]",000001293,2_39_81_4550_2021-04-30 04:16:49.230071,2-39-81-4550,11900388,0002,0039,"Fri, 30 Apr 2021 04:17:10 GMT","Fri, 30 Apr 2021 04:46:35 GMT",21.016,,America/Los_Angeles
60a1b90ef9af8b5d0bd8aa45,"[{'userID': 1293, 'milesRequested': 220, 'WhPerMile': 274, 'minutesAvailable': 635, 'modifiedAt': 'Fri, 30 Apr 2021 13:54:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 May 2021 00:29:43 GMT', 'kWhRequested': 60.28}]",000001293,2_39_81_4550_2021-04-30 13:54:22.145838,2-39-81-4550,11900388,0002,0039,"Fri, 30 Apr 2021 13:54:43 GMT","Fri, 30 Apr 2021 14:40:08 GMT",34.69,,America/Los_Angeles
60a1b90ef9af8b5d0bd8aa46,"[{'userID': 12899, 'milesRequested': 60, 'WhPerMile': 250, 'minutesAvailable': 240, 'modifiedAt': 'Fri, 30 Apr 2021 15:16:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 30 Apr 2021 19:16:54 GMT', 'kWhRequested': 15.0}, {'userID': 12899, 'milesRequested': 32, 'WhPerMile': 250, 'minutesAvailable': 300, 'modifiedAt': 'Fri, 30 Apr 2021 16:48:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 30 Apr 2021 20:16:54 GMT', 'kWhRequested': 8.0}]",000012899,2_39_139_28_2021-04-30 15:16:45.859463,2-39-139-28,CA-303,0002,0039,"Fri, 30 Apr 2021 15:16:54 GMT","Sat, 01 May 2021 00:11:35 GMT",6.326,"Fri, 30 Apr 2021 17:15:57 GMT",America/Los_Angeles
60a1b90ef9af8b5d0bd8aa47,"[{'userID': 751, 'milesRequested': 60, 'WhPerMile': 340, 'minutesAvailable': 360, 'modifiedAt': 'Fri, 30 Apr 2021 15:30:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 30 Apr 2021 21:30:58 GMT', 'kWhRequested': 20.4}]",000000751,2_39_79_380_2021-04-30 15:30:51.585298,2-39-79-380,CA-489,0002,0039,"Fri, 30 Apr 2021 15:30:58 GMT","Fri, 30 Apr 2021 18:25:05 GMT",6.617,"Fri, 30 Apr 2021 17:19:59 GMT",America/Los_Angeles
60a1b90ef9af8b5d0bd8aa48,"[{'userID': 1470, 'milesRequested': 100, 'WhPerMile': 284, 'minutesAvailable': 480, 'modifiedAt': 'Fri, 30 Apr 2021 17:18:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 May 2021 01:18:46 GMT', 'kWhRequested': 28.4}]",000001470,2_39_78_362_2021-04-30 17:18:44.763520,2-39-78-362,CA-496,0002,0039,"Fri, 30 Apr 2021 17:18:46 GMT","Fri, 30 Apr 2021 21:12:53 GMT",5.591,"Fri, 30 Apr 2021 21:13:52 GMT",America/Los_Angeles
60a1b90ef9af8b5d0bd8aa49,"[{'userID': 1746, 'milesRequested': 100, 'WhPerMile': 350, 'minutesAvailable': 534, 'modifiedAt': 'Fri, 30 Apr 2021 18:41:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 May 2021 03:35:51 GMT', 'kWhRequested': 35.0}]",000001746,2_39_125_21_2021-04-30 18:41:44.589535,2-39-125-21,CA-311,0002,0039,"Fri, 30 Apr 2021 18:41:51 GMT","Fri, 30 Apr 2021 19:35:43 GMT",2.633,"Fri, 30 Apr 2021 19:35:26 GMT",America/Los_Angeles
60a1b90ef9af8b5d0bd8aa4a,"[{'userID': 8677, 'milesRequested': 50, 'WhPerMile': 310, 'minutesAvailable': 240, 'modifiedAt': 'Fri, 30 Apr 2021 20:15:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 May 2021 00:15:46 GMT', 'kWhRequested': 15.5}]",000008677,2_39_129_17_2021-04-30 20:15:43.228020,2-39-129-17,CA-307,0002,0039,"Fri, 30 Apr 2021 20:15:46 GMT","Sat, 01 May 2021 00:04:22 GMT",5.975,"Fri, 30 Apr 2021 21:11:58 GMT",America/Los_Angeles
60a1b90ef9af8b5d0bd8aa4b,"[{'userID': 10927, 'milesRequested': 20, 'WhPerMile': 380, 'minutesAvailable': 480, 'modifiedAt': 'Fri, 30 Apr 2021 21:11:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 May 2021 05:11:47 GMT', 'kWhRequested': 7.6}]",000010927,2_39_130_31_2021-04-30 21:11:40.753569,2-39-130-31,CA-306,0002,0039,"Fri, 30 Apr 2021 21:11:47 GMT","Sat, 01 May 2021 00:02:49 GMT",6.232,"Fri, 30 Apr 2021 23:10:39 GMT",America/Los_Angeles
60a1b90ef9af8b5d0bd8aa4c,"[{'userID': 743, 'milesRequested': 30, 'WhPerMile': 250, 'minutesAvailable': 180, 'modifiedAt': 'Fri, 30 Apr 2021 23:08:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 May 2021 02:08:55 GMT', 'kWhRequested': 7.5}]",000000743,2_39_89_25_2021-04-30 23:08:41.973236,2-39-89-25,CA-315,0002,0039,"Fri, 30 Apr 2021 23:08:55 GMT","Sat, 01 May 2021 01:57:23 GMT",1.518,"Fri, 30 Apr 2021 23:44:26 GMT",America/Los_Angeles
60a1b90ef9af8b5d0bd8aa4d,"[{'userID': 12378, 'milesRequested': 250, 'WhPerMile': 258, 'minutesAvailable': 465, 'modifiedAt': 'Sat, 01 May 2021 00:12:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 May 2021 07:57:07 GMT', 'kWhRequested': 64.5}]",000012378,2_39_95_27_2021-05-01 00:11:49.687283,2-39-95-27,CA-319,0002,0039,"Sat, 01 May 2021 00:12:07 GMT","Sat, 01 May 2021 05:04:23 GMT",33.313,"Sat, 01 May 2021 05:04:19 GMT",America/Los_Angeles
60a1b90ef9af8b5d0bd8aa4e,"[{'userID': 9499, 'milesRequested': 100, 'WhPerMile': 299, 'minutesAvailable': 480, 'modifiedAt': 'Sat, 01 May 2021 01:51:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 May 2021 09:51:32 GMT', 'kWhRequested': 29.9}]",000009499,2_39_81_4550_2021-05-01 01:51:11.342721,2-39-81-4550,11900388,0002,0039,"Sat, 01 May 2021 01:51:32 GMT","Sat, 01 May 2021 02:49:45 GMT",20.612,,America/Los_Angeles
60a1b90ef9af8b5d0bd8aa4f,"[{'userID': 9690, 'milesRequested': 20, 'WhPerMile': 340, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 01 May 2021 02:52:03 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 May 2021 03:52:04 GMT', 'kWhRequested': 6.8}]",000009690,2_39_81_4550_2021-05-01 02:51:43.003811,2-39-81-4550,11900388,0002,0039,"Sat, 01 May 2021 02:52:04 GMT","Sat, 01 May 2021 03:38:52 GMT",4.84,,America/Los_Angeles
60a30a8cf9af8b5f076a3914,"[{'userID': 1316, 'milesRequested': 100, 'WhPerMile': 283, 'minutesAvailable': 480, 'modifiedAt': 'Sat, 01 May 2021 15:30:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 May 2021 23:30:17 GMT', 'kWhRequested': 28.3}]",000001316,2_39_81_4550_2021-05-01 15:29:44.728788,2-39-81-4550,11900388,0002,0039,"Sat, 01 May 2021 15:30:17 GMT","Sat, 01 May 2021 16:16:49 GMT",15.688,,America/Los_Angeles
60a30a8cf9af8b5f076a3915,"[{'userID': 904, 'milesRequested': 160, 'WhPerMile': 258, 'minutesAvailable': 300, 'modifiedAt': 'Sat, 01 May 2021 18:04:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 May 2021 23:04:23 GMT', 'kWhRequested': 41.28}]",000000904,2_39_81_4550_2021-05-01 18:03:59.010528,2-39-81-4550,11900388,0002,0039,"Sat, 01 May 2021 18:04:23 GMT","Sat, 01 May 2021 18:38:21 GMT",22.834,,America/Los_Angeles
60a30a8cf9af8b5f076a3916,"[{'userID': 9048, 'milesRequested': 30, 'WhPerMile': 450, 'minutesAvailable': 180, 'modifiedAt': 'Sat, 01 May 2021 19:01:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 May 2021 22:01:17 GMT', 'kWhRequested': 13.5}]",000009048,2_39_79_379_2021-05-01 19:00:23.802121,2-39-79-379,CA-327,0002,0039,"Sat, 01 May 2021 19:01:17 GMT","Sat, 01 May 2021 19:16:04 GMT",0.905,"Sat, 01 May 2021 19:15:54 GMT",America/Los_Angeles
60a30a8cf9af8b5f076a3917,,,2_39_79_379_2021-05-01 19:55:07.718798,2-39-79-379,CA-327,0002,0039,"Sat, 01 May 2021 19:55:08 GMT","Sun, 02 May 2021 01:33:15 GMT",0.732,"Sat, 01 May 2021 20:26:03 GMT",America/Los_Angeles
60a30a8cf9af8b5f076a3918,"[{'userID': 743, 'milesRequested': 30, 'WhPerMile': 250, 'minutesAvailable': 180, 'modifiedAt': 'Sat, 01 May 2021 20:02:06 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 01 May 2021 23:02:06 GMT', 'kWhRequested': 7.5}]",000000743,2_39_90_26_2021-05-01 20:01:50.548708,2-39-90-26,CA-316,0002,0039,"Sat, 01 May 2021 20:02:06 GMT","Sat, 01 May 2021 21:40:51 GMT",1.188,"Sat, 01 May 2021 20:31:31 GMT",America/Los_Angeles
60a30a8cf9af8b5f076a3919,"[{'userID': 915, 'milesRequested': 250, 'WhPerMile': 286, 'minutesAvailable': 721, 'modifiedAt': 'Sat, 01 May 2021 20:42:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 02 May 2021 08:43:47 GMT', 'kWhRequested': 71.5}]",000000915,2_39_81_4550_2021-05-01 20:42:39.133163,2-39-81-4550,11900388,0002,0039,"Sat, 01 May 2021 20:42:47 GMT","Sat, 01 May 2021 21:32:12 GMT",30.936,,America/Los_Angeles
60a30a8cf9af8b5f076a391a,"[{'userID': 1746, 'milesRequested': 100, 'WhPerMile': 350, 'minutesAvailable': 534, 'modifiedAt': 'Sat, 01 May 2021 21:56:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 02 May 2021 06:50:16 GMT', 'kWhRequested': 35.0}]",000001746,2_39_125_21_2021-05-01 21:56:05.026096,2-39-125-21,CA-311,0002,0039,"Sat, 01 May 2021 21:56:16 GMT","Sat, 01 May 2021 22:40:48 GMT",2.476,"Sat, 01 May 2021 22:40:43 GMT",America/Los_Angeles
60a30a8cf9af8b5f076a391b,"[{'userID': 12436, 'milesRequested': 200, 'WhPerMile': 375, 'minutesAvailable': 576, 'modifiedAt': 'Sun, 02 May 2021 01:50:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 02 May 2021 11:26:10 GMT', 'kWhRequested': 75.0}]",000012436,2_39_81_4550_2021-05-02 01:49:53.883614,2-39-81-4550,11900388,0002,0039,"Sun, 02 May 2021 01:50:10 GMT","Sun, 02 May 2021 04:12:59 GMT",53.82,,America/Los_Angeles
60a45c0bf9af8b60fa9245e3,"[{'userID': 10559, 'milesRequested': 200, 'WhPerMile': 256, 'minutesAvailable': 576, 'modifiedAt': 'Sun, 02 May 2021 15:38:56 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 May 2021 01:14:57 GMT', 'kWhRequested': 51.2}]",000010559,2_39_81_4550_2021-05-02 15:38:34.361379,2-39-81-4550,11900388,0002,0039,"Sun, 02 May 2021 15:38:57 GMT","Sun, 02 May 2021 16:09:37 GMT",22.758,,America/Los_Angeles
60a45c0bf9af8b60fa9245e4,"[{'userID': 10176, 'milesRequested': 100, 'WhPerMile': 360, 'minutesAvailable': 480, 'modifiedAt': 'Sun, 02 May 2021 17:50:05 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 May 2021 01:50:06 GMT', 'kWhRequested': 36.0}]",000010176,2_39_81_4550_2021-05-02 17:49:49.847207,2-39-81-4550,11900388,0002,0039,"Sun, 02 May 2021 17:50:06 GMT","Sun, 02 May 2021 22:42:58 GMT",42.892,,America/Los_Angeles
60a45c0bf9af8b60fa9245e5,,,2_39_131_30_2021-05-02 20:08:26.214456,2-39-131-30,CA-305,0002,0039,"Sun, 02 May 2021 20:08:26 GMT","Sun, 02 May 2021 21:22:56 GMT",0.933,"Sun, 02 May 2021 20:38:50 GMT",America/Los_Angeles
60a45c0bf9af8b60fa9245e6,"[{'userID': 11514, 'milesRequested': 70, 'WhPerMile': 310, 'minutesAvailable': 721, 'modifiedAt': 'Sun, 02 May 2021 23:16:39 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 May 2021 11:17:40 GMT', 'kWhRequested': 21.7}]",000011514,2_39_131_30_2021-05-02 23:16:25.231570,2-39-131-30,CA-305,0002,0039,"Sun, 02 May 2021 23:16:40 GMT","Mon, 03 May 2021 01:09:07 GMT",10.219,"Mon, 03 May 2021 00:50:31 GMT",America/Los_Angeles
60a45c0bf9af8b60fa9245e7,"[{'userID': 316, 'milesRequested': 70, 'WhPerMile': 290, 'minutesAvailable': 146, 'modifiedAt': 'Mon, 03 May 2021 01:08:43 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 May 2021 03:34:44 GMT', 'kWhRequested': 20.3}]",000000316,2_39_81_4550_2021-05-03 01:08:37.302887,2-39-81-4550,11900388,0002,0039,"Mon, 03 May 2021 01:08:44 GMT","Mon, 03 May 2021 02:02:16 GMT",13.84,,America/Los_Angeles
60a5ad8ef9af8b630c7cf695,"[{'userID': 751, 'milesRequested': 60, 'WhPerMile': 340, 'minutesAvailable': 360, 'modifiedAt': 'Mon, 03 May 2021 15:28:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 03 May 2021 21:28:51 GMT', 'kWhRequested': 20.4}]",000000751,2_39_81_4550_2021-05-03 15:28:37.691869,2-39-81-4550,11900388,0002,0039,"Mon, 03 May 2021 15:28:51 GMT","Mon, 03 May 2021 15:53:54 GMT",6.332,,America/Los_Angeles
60a5ad8ef9af8b630c7cf696,,,2_39_127_19_2021-05-03 16:07:48.186593,2-39-127-19,CA-309,0002,0039,"Mon, 03 May 2021 16:07:48 GMT","Mon, 03 May 2021 20:05:11 GMT",0.916,"Mon, 03 May 2021 16:38:12 GMT",America/Los_Angeles
60a5ad8ef9af8b630c7cf697,,,2_39_131_30_2021-05-03 16:57:57.433116,2-39-131-30,CA-305,0002,0039,"Mon, 03 May 2021 16:57:57 GMT","Tue, 04 May 2021 00:06:20 GMT",0.94,"Mon, 03 May 2021 17:28:06 GMT",America/Los_Angeles
