union_id,union_name_ar,union_name_en,member_registry_id,member_municipality_id,member_municipality_key,member_municipality_name_en,member_municipality_name_ar,district_en,governorate_en,source_id,source_url,confidence,verification_status,last_checked,notes
UNI-013,,Federation of Batroun Municipalities,MUN-DGLAC-52692,52692,shbatin,Shbatin,شبطين,Batroun,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52692.
UNI-013,,Federation of Batroun Municipalities,MUN-DGLAC-52557,52557,tannourine,Tannourine,تنورين,Batroun,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52557.
UNI-013,,Federation of Batroun Municipalities,MUN-DGLAC-52728,52728,tehoum,Tehoum,تحوم,Batroun,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52728.
UNI-013,,Federation of Batroun Municipalities,MUN-DGLAC-52602,52602,zan,Zan,زان,Batroun,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52602.
UNI-014,,Federation of Municipalities of Bsharri District,MUN-DGLAC-52854,52854,abdeen,Abdeen,عبدين,Bcharre,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52854.
UNI-014,,Federation of Municipalities of Bsharri District,MUN-DGLAC-52863,52863,baan,Baan,بان,Bcharre,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52863.
UNI-014,,Federation of Municipalities of Bsharri District,MUN-DGLAC-52782,52782,bazoun,Bazoun,بزعون,Bcharre,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52782.
UNI-014,,Federation of Municipalities of Bsharri District,MUN-DGLAC-52791,52791,beqaa_kafra,Beqaa Kafra,بقاع كفرا,Bcharre,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52791.
UNI-014,,Federation of Municipalities of Bsharri District,MUN-DGLAC-52773,52773,bir_al_ayoan,Bir Al Ayoan,برحليون,Bcharre,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52773.
UNI-014,,Federation of Municipalities of Bsharri District,MUN-DGLAC-52800,52800,bkrkasha,Bkrkasha,بقرقاشا,Bcharre,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52800.
UNI-014,,Federation of Municipalities of Bsharri District,MUN-DGLAC-52764,52764,bsharri,Bsharri,بشري,Bcharre,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52764.
UNI-014,,Federation of Municipalities of Bsharri District,MUN-DGLAC-52809,52809,hadath_el_jebbeh,Hadath El Jebbeh,حدث الجبة,Bcharre,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52809.
UNI-014,,Federation of Municipalities of Bsharri District,MUN-DGLAC-52827,52827,hassroun,Hassroun,حصرون,Bcharre,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52827.
UNI-014,,Federation of Municipalities of Bsharri District,MUN-DGLAC-52818,52818,hdad_shaayt,Hdad Shaayt,حدشيت,Bcharre,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52818.
UNI-014,,Federation of Municipalities of Bsharri District,MUN-DGLAC-52845,52845,qannat,Qannat,قنات,Bcharre,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52845.
UNI-014,,Federation of Municipalities of Bsharri District,MUN-DGLAC-52836,52836,tourza,Tourza,طورزا,Bcharre,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-52836.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53472,53472,aaba,Aaba,عابا,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53472.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53319,53319,afusdiq,Afusdiq,عفصديق,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53319.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53328,53328,ain_aakrine,Ain Aakrine,عين عكرين,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53328.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53175,53175,ajdabrin,Ajdabrin,اجد عبرين,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53175.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53427,53427,al_majdal,Al-Majdal,المجدل,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53427.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53166,53166,amyoun,Amyoun,اميون,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53166.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53184,53184,anfeh,Anfeh,انفه,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53184.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53247,53247,bassirma,Bassirma,بصرما,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53247.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53256,53256,batram,Batram,بطرام,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53256.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53193,53193,batroumine,Batroumine,بترومين,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53193.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53238,53238,bchamzin,Bchamzin,بشمزين,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53238.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53454,53454,bdebba,Bdebba,بدبا,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53454.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53211,53211,bdenaile,Bdenaile,بدنايل,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53211.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53490,53490,bennihraan,Bennihraan,بنهران,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53490.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53265,53265,bkaftine,Bkaftine,بكفتين,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53265.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53445,53445,btaaboura,Btaaboura,بتعبورة,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53445.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53202,53202,btouratije,Btouratije,بتوراتيج,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53202.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53220,53220,bursa,Bursa,برسا,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53220.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53229,53229,bziza,Bziza,بزيزا,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53229.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53274,53274,dar_bechtar,Dar Bechtar,دار بعشتار,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53274.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53283,53283,dar_chmizzine,Dar Chmizzine,دار شمزين,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53283.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53292,53292,dede,Dede,دده,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53292.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53337,53337,fiyeh,Fiyeh,فيع,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53337.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53355,53355,kaftoun,Kaftoun,كفتون,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53355.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53373,53373,kfarahezir,Kfarahezir,كفرحزير,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53373.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53391,53391,kfaraka,Kfaraka,كفرعقا,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53391.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53364,53364,kfarhatta,Kfarhatta,كفرحاتا,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53364.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53382,53382,kfarsaroun,Kfarsaroun,كفرصارون,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53382.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53409,53409,kfraya,Kfraya,كفريا,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53409.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53418,53418,kousba,Kousba,كوسبا,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53418.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53436,53436,metrith,Metrith,متريت,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53436.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53346,53346,qolehate,Qolehate,قلحات,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53346.
UNI-015,,Federation of Municipalities of Koura,MUN-DGLAC-53310,53310,rachadbin,Rachadbin,رشدبين,Koura,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-53310.
UNI-016,,Federation of Minieh Municipalities,MUN-DGLAC-63431,63431,al_minya,Al-Minya,المنيه,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63431.
UNI-016,,Federation of Minieh Municipalities,MUN-DGLAC-63449,63449,bahneen_al_rihanah_artoosa_farm,Bahneen Al-Rihanah-Artoosa Farm,بحنين-الريحانية-مزرعة ارطوسة,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63449.
UNI-016,,Federation of Minieh Municipalities,MUN-DGLAC-63467,63467,burj_al_yahudiyya,Burj Al-Yahudiyya,برج اليهودية,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63467.
UNI-016,,Federation of Minieh Municipalities,MUN-DGLAC-63503,63503,deir_ammar,Deir Ammar,دير عمار,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63503.
UNI-016,,Federation of Minieh Municipalities,MUN-DGLAC-63674,63674,markabta,Markabta,مركبتا,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63674.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63629,63629,aimar,Aimar,عيمار,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63629.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63548,63548,ain_al_tineh,Ain Al-Tineh,عين التينة,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63548.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63521,63521,al_safira,Al-Safira,السفيرة,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63521.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63539,63539,asoun,Asoun,عاصون,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63539.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63458,63458,bakhoun,Bakhoun,بخعون,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63458.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63638,63638,batarmaz,Batarmaz,بطرماز,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63638.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63476,63476,beqaa_safreen,Beqaa Safreen,بقاع صفرين,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63476.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63692,63692,bhoueita_afka_and_bshnata,"Bhoueita, Afka, and Bshnata",بحويتا، افقا وبشناتا,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63692.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63485,63485,bqarsouna,Bqarsouna,بقرصونة,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63485.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63512,63512,deir_nbuhe,Deir Nbuhe,دير نبوح,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63512.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63602,63602,ezaki,Ezaki,عزقي,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63602.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63611,63611,harf_al_siyad,Harf Al-Siyad,حرف السياد,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63611.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63647,63647,izal,Izal,ايزال,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63647.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63656,63656,kfarbanin,Kfarbanin,كفر بنين,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63656.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63566,63566,kfarhabu,Kfarhabu,كفرحبو,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63566.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63575,63575,kfarshloun,Kfarshloun,كفرشلان,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63575.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63584,63584,marah_al_saraj,Marah Al-Saraj,مراح السراج,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63584.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63683,63683,qorsayta,Qorsayta,قرصيتا,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63683.
UNI-017,,Federation of Minieh-Danniyeh Municipalities,MUN-DGLAC-63440,63440,seer,Seer,سير,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63440.
UNI-018,,Federation of Municipalities of Jard al-Danniyeh,MUN-DGLAC-63710,63710,al_hazmiyeh,Al-Hazmiyeh,الحازمية,Minieh - Danniyeh,North,SRC-DGLAC-MUNI-FEDS,https://www.dglac.gov.lb/en/web/guest/municipal-federations,medium,dglac_extracted,2026-05-30,DGLAC row-level materialization from municipality_unions.csv on 2026-06-02. union_membership_token=MUN-DGLAC-63710.
