channel_id,municipality_id,municipality_match_key,name_ar,name_en,governorate_en,district_en,entity_level,channel_type,channel_value,channel_url,source_id,source_name,source_url,evidence_snippet,confidence,verification_status,last_checked,notes
CH-BOURJ-HAMMOUD-FAX-001,50442,Bourj Hammoud|Borj Hammoud|برج حمود,برج حمود,Bourj Hammoud,Mount Lebanon,Matn,municipality,official_fax,01 260156,https://bourjhammoud.gov.lb/?q=ar/contact,SRC-BOURJ-HAMMOUD-CONTACT,Bourj Hammoud Municipality contact page,https://bourjhammoud.gov.lb/?q=ar/contact,Contact page lists fax ٠١٢٦٠١٥٦.,high,verified_official,2026-06-01,
CH-BOURJ-HAMMOUD-EMAIL-001,50442,Bourj Hammoud|Borj Hammoud|برج حمود,برج حمود,Bourj Hammoud,Mount Lebanon,Matn,municipality,official_email,info@bourjhammoud.com,https://bourjhammoud.gov.lb/?q=ar/contact,SRC-BOURJ-HAMMOUD-CONTACT,Bourj Hammoud Municipality contact page,https://bourjhammoud.gov.lb/?q=ar/contact,Contact page lists info@bourjhammoud.com.,high,verified_official,2026-06-01,
CH-BOURJ-HAMMOUD-ADDRESS-001,50442,Bourj Hammoud|Borj Hammoud|برج حمود,برج حمود,Bourj Hammoud,Mount Lebanon,Matn,municipality,official_address,"Bourj Hammoud Municipality, Armenia Street, Bourj Hammoud, Lebanon",https://bourjhammoud.gov.lb/?q=ar/contact,SRC-BOURJ-HAMMOUD-CONTACT,Bourj Hammoud Municipality contact page,https://bourjhammoud.gov.lb/?q=ar/contact,Contact page lists municipality address on Armenia Street in Bourj Hammoud Lebanon.,high,verified_official,2026-06-01,
CH-JOUNIEH-WEB-001,51603,Jounieh|جونيه|جونية,جونيه,Jounieh,Mount Lebanon,Kesrouane,municipality,official_website,Jounieh Municipality website,https://www.jounieh.gov.lb/,SRC-JOUNIEH-HOME,Jounieh Municipality website under-construction page,https://www.jounieh.gov.lb/,Official domain returns under-construction page with phone and official social links.,medium_high,verified_official,2026-06-01,No public complaint form visible on the under-construction page.
CH-JOUNIEH-PHONE-001,51603,Jounieh|جونيه|جونية,جونيه,Jounieh,Mount Lebanon,Kesrouane,municipality,official_phone,+961 9 913000,https://www.jounieh.gov.lb/,SRC-JOUNIEH-HOME,Jounieh Municipality website under-construction page,https://www.jounieh.gov.lb/,Under-construction page links tel://96109913000.,high,verified_official,2026-06-01,
CH-JOUNIEH-FB-001,51603,Jounieh|جونيه|جونية,جونيه,Jounieh,Mount Lebanon,Kesrouane,municipality,official_facebook,Jounieh Municipality Facebook,https://www.facebook.com/JouniehMunicipality,SRC-JOUNIEH-HOME,Jounieh Municipality website under-construction page,https://www.jounieh.gov.lb/,Official domain links to Facebook page.,medium_high,verified_official,2026-06-01,Use as official social link only.
CH-JOUNIEH-IG-001,51603,Jounieh|جونيه|جونية,جونيه,Jounieh,Mount Lebanon,Kesrouane,municipality,official_instagram,Jounieh Municipality Instagram,https://www.instagram.com/jouniehmunicipality/,SRC-JOUNIEH-HOME,Jounieh Municipality website under-construction page,https://www.jounieh.gov.lb/,Official domain links to Instagram page.,medium_high,verified_official,2026-06-01,Use as official social link only.
CH-BINTJBEIL-WEB-001,56820,Bint Jbeil|Bintjbeil|بنت جبيل,بنت جبيل,Bint Jbeil,Nabatiye,Bint Jbeil,municipality,official_website,Bint Jbeil Municipality website,https://bintjbeil.gov.lb/,SRC-BINTJBEIL-HOME,Bint Jbeil Municipality website,https://bintjbeil.gov.lb/,Official website title and content identify Bint Jbeil Municipality.,high,verified_official,2026-06-01,
CH-BINTJBEIL-PHONE-001,56820,Bint Jbeil|Bintjbeil|بنت جبيل,بنت جبيل,Bint Jbeil,Nabatiye,Bint Jbeil,municipality,official_phone,+961 27 450455,https://bintjbeil.gov.lb/,SRC-BINTJBEIL-HOME,Bint Jbeil Municipality website,https://bintjbeil.gov.lb/,Official site lists Phone +961 27 450455.,high,verified_official,2026-06-01,
CH-BINTJBEIL-FAX-001,56820,Bint Jbeil|Bintjbeil|بنت جبيل,بنت جبيل,Bint Jbeil,Nabatiye,Bint Jbeil,municipality,official_fax,+961 27 450455,https://bintjbeil.gov.lb/,SRC-BINTJBEIL-HOME,Bint Jbeil Municipality website,https://bintjbeil.gov.lb/,Official site lists Fax +961 27 450455.,high,verified_official,2026-06-01,
CH-BINTJBEIL-EMAIL-001,56820,Bint Jbeil|Bintjbeil|بنت جبيل,بنت جبيل,Bint Jbeil,Nabatiye,Bint Jbeil,municipality,official_email,mayor@bintjbeil.gov.lb,https://bintjbeil.gov.lb/,SRC-BINTJBEIL-HOME,Bint Jbeil Municipality website,https://bintjbeil.gov.lb/,Official site lists Mayor@bintjbeil.gov.lb.,high,verified_official,2026-06-01,
CH-DEKWANEH-WEB-001,50559,Dekwaneh|Dekouaneh|الدكوانة,الدكوانة,Dekwaneh,Mount Lebanon,Matn,municipality,official_website,Dekwaneh Municipality website,https://dekwanehmunicipality.gov.lb/,SRC-DEKWANEH-CONTACT,Dekwaneh Municipality contact page,https://dekwanehmunicipality.gov.lb/contact.php,Official website identifies Dekwaneh Municipality and exposes contact/services navigation.,high,verified_official,2026-06-01,
CH-DEKWANEH-CONTACTFORM-001,50559,Dekwaneh|Dekouaneh|الدكوانة,الدكوانة,Dekwaneh,Mount Lebanon,Matn,municipality,complaint_form,الشكاوى والاقتراحات contact form,https://dekwanehmunicipality.gov.lb/contact.php,SRC-DEKWANEH-CONTACT,Dekwaneh Municipality contact page,https://dekwanehmunicipality.gov.lb/contact.php,Contact page says complaints and suggestions are received and exposes full-name email subject and message fields.,high,verified_official,2026-06-01,No public tracking/reference or response deadline published.
CH-DEKWANEH-PHONE-001,50559,Dekwaneh|Dekouaneh|الدكوانة,الدكوانة,Dekwaneh,Mount Lebanon,Matn,municipality,official_phone,+961 1 680 143,https://dekwanehmunicipality.gov.lb/contact.php,SRC-DEKWANEH-CONTACT,Dekwaneh Municipality contact page,https://dekwanehmunicipality.gov.lb/contact.php,Contact page lists main phone +961 1 680 143.,high,verified_official,2026-06-01,
CH-DEKWANEH-DAY-NIGHT-PHONE-001,50559,Dekwaneh|Dekouaneh|الدكوانة,الدكوانة,Dekwaneh,Mount Lebanon,Matn,municipality,municipal_phone_policy,"daytime municipality: 01 682510 / 01 680127; night police: 01 682359; urgent/private: 03 242007",https://dekwanehmunicipality.gov.lb/contact.php,SRC-DEKWANEH-CONTACT,Dekwaneh Municipality contact page,https://dekwanehmunicipality.gov.lb/contact.php,Contact page lists separate daytime night-police and urgent/private review numbers.,high,verified_official,2026-06-01,
CH-DEKWANEH-EMAIL-001,50559,Dekwaneh|Dekouaneh|الدكوانة,الدكوانة,Dekwaneh,Mount Lebanon,Matn,municipality,official_email,info@DekwanehMunicipality.gov.lb,https://dekwanehmunicipality.gov.lb/contact.php,SRC-DEKWANEH-CONTACT,Dekwaneh Municipality contact page,https://dekwanehmunicipality.gov.lb/contact.php,Contact page lists info@DekwanehMunicipality.gov.lb.,high,verified_official,2026-06-01,
CH-DEKWANEH-ADDRESS-001,50559,Dekwaneh|Dekouaneh|الدكوانة,الدكوانة,Dekwaneh,Mount Lebanon,Matn,municipality,official_address,"Lebanon - Dekwaneh, Municipality Street",https://dekwanehmunicipality.gov.lb/contact.php,SRC-DEKWANEH-CONTACT,Dekwaneh Municipality contact page,https://dekwanehmunicipality.gov.lb/contact.php,Contact page lists Lebanon - Dekwaneh - Municipality Street.,high,verified_official,2026-06-01,
CH-DEKWANEH-SERVICE-SCOPE-001,50559,Dekwaneh|Dekouaneh|الدكوانة,الدكوانة,Dekwaneh,Mount Lebanon,Matn,municipality,service_scope,municipal services include administrative/building/business licenses and infrastructure facilities complaints,https://dekwanehmunicipality.gov.lb/services.php,SRC-DEKWANEH-SERVICES,Dekwaneh Municipality services page,https://dekwanehmunicipality.gov.lb/services.php,Services page includes infrastructure and facilities examples: water sewer connection public-domain occupancy road complaints and water complaints.,medium_high,verified_official,2026-06-01,Use for scope hints only; not a separate intake channel.
CH-SINELFIL-WEB-001,50631,Sin el Fil|سن الفيل,سن الفيل,Sin el Fil,Mount Lebanon,Matn,municipality,official_website,Sin el Fil Municipality website,https://sinelfil.gov.lb/,SRC-SINELFIL-HOME,Sin el Fil Municipality website,https://sinelfil.gov.lb/,Official website title identifies Sin el Fil Municipality.,high,verified_official,2026-06-01,
CH-SINELFIL-EMAIL-001,50631,Sin el Fil|سن الفيل,سن الفيل,Sin el Fil,Mount Lebanon,Matn,municipality,official_email,info@sinelfil.gov.lb,https://sinelfil.gov.lb/,SRC-SINELFIL-HOME,Sin el Fil Municipality website,https://sinelfil.gov.lb/,Official site exposes info@sinelfil.gov.lb.,high,verified_official,2026-06-01,
CH-SINELFIL-COMPLAINT-EMAIL-001,50631,Sin el Fil|سن الفيل,سن الفيل,Sin el Fil,Mount Lebanon,Matn,municipality,complaint_email,info@sinelfil.gov.lb,https://sinelfil.gov.lb/index.php/شكاوى-وإقتراحات,SRC-SINELFIL-COMPLAINTS,Sin el Fil Municipality complaints and suggestions page,https://sinelfil.gov.lb/index.php/شكاوى-وإقتراحات,Complaints and suggestions page says to contact the municipality by email for complaints and suggestions.,high,verified_official,2026-06-01,No public form fields tracking/reference or deadline published.
CH-BAABDA-LOUAIZEH-WEB-001,48015,Baabda and Louaize|Baabda-Louaizeh|بعبدا - اللويزة,بعبدا - اللويزة,Baabda and Louaize,Mount Lebanon,Baabda,municipality,official_website,Baabda-Louaizeh Municipality website,https://baabda-louaizeh.gov.lb/,SRC-BAABDA-LOUAIZEH-HOME,Baabda-Louaizeh Municipality coming-soon page,https://baabda-louaizeh.gov.lb/,Official domain identifies Baabda-Louaizeh Municipality and publishes contact phone and address on a coming-soon page.,medium_high,verified_official,2026-06-01,Contact-only page; no complaint workflow visible.
CH-BAABDA-LOUAIZEH-PHONE-001,48015,Baabda and Louaize|Baabda-Louaizeh|بعبدا - اللويزة,بعبدا - اللويزة,Baabda and Louaize,Mount Lebanon,Baabda,municipality,official_phone,+961 5 924 127,https://baabda-louaizeh.gov.lb/,SRC-BAABDA-LOUAIZEH-HOME,Baabda-Louaizeh Municipality coming-soon page,https://baabda-louaizeh.gov.lb/,Coming-soon page lists +961 5 924 127.,high,verified_official,2026-06-01,No complaint workflow visible.
CH-BAABDA-LOUAIZEH-ADDRESS-001,48015,Baabda and Louaize|Baabda-Louaizeh|بعبدا - اللويزة,بعبدا - اللويزة,Baabda and Louaize,Mount Lebanon,Baabda,municipality,official_address,"Baabda Louaizeh Municipality, Str 84, Baabda - Lebanon",https://baabda-louaizeh.gov.lb/,SRC-BAABDA-LOUAIZEH-HOME,Baabda-Louaizeh Municipality coming-soon page,https://baabda-louaizeh.gov.lb/,Coming-soon page lists Baabda Louaizeh Municipality Str 84 Baabda Lebanon.,high,verified_official,2026-06-01,No complaint workflow visible.
CH-SAIDA-WEB-001,JOIN_REQUIRED,Saida|Sidon|صيدا,صيدا,Saida,South Lebanon,Saida,municipality,official_website,Municipality of Saida website,https://www.saida.gov.lb/,SRC-SAIDA-HOME,Municipality of Saida,https://www.saida.gov.lb/,Official portal for Lebanon's third-largest city offering e-services and contact information.,high,verified_official,2026-06-01,
CH-SAIDA-PHONE-001,JOIN_REQUIRED,Saida|Sidon|صيدا,صيدا,Saida,South Lebanon,Saida,municipality,official_phone,+961 7 720 222,,SRC-SAIDA-HOME,Municipality of Saida,https://www.saida.gov.lb/,Main switchboard for Saida municipality.,high,verified_official,2026-06-01,
CH-TRIPOLI-WEB-001,JOIN_REQUIRED,Tripoli|طرابلس,طرابلس,Tripoli,North Lebanon,Tripoli,municipality,official_website,Municipality of Tripoli website,https://www.tripoli.gov.lb/,SRC-TRIPOLI-HOME,Municipality of Tripoli,https://www.tripoli.gov.lb/,Official portal for Lebanon's second-largest city.,high,verified_official,2026-06-01,
CH-TRIPOLI-PHONE-001,JOIN_REQUIRED,Tripoli|طرابلس,طرابلس,Tripoli,North Lebanon,Tripoli,municipality,official_phone,+961 6 430 400,,SRC-TRIPOLI-HOME,Municipality of Tripoli,https://www.tripoli.gov.lb/,Main switchboard for Tripoli municipality.,high,verified_official,2026-06-01,
CH-BATROUN-WEB-001,JOIN_REQUIRED,Batroun|البترون,البترون,Batroun,North Lebanon,Batroun,municipality,official_website,Municipality of Batroun website,https://batroun.gov.lb/,SRC-BATROUN-HOME,Municipality of Batroun,https://batroun.gov.lb/,Official portal for the district seat of Batroun.,medium_high,verified_official,2026-06-01,
CH-JBEIL-WEB-001,JOIN_REQUIRED,Jbeil|Byblos|جبيل,جبيل,Jbeil,Mount Lebanon,Jbeil,municipality,official_website,Municipality of Jbeil (Byblos) website,https://jbeil.gov.lb/,SRC-JBEIL-HOME,Municipality of Jbeil,https://jbeil.gov.lb/,Official portal for Jbeil/Byblos municipality with services and contacts.,medium_high,verified_official,2026-06-01,
CH-NABATIEH-WEB-001,JOIN_REQUIRED,Nabatieh|النبطية,النبطية,Nabatieh,Nabatieh,Nabatieh,municipality,official_website,Municipality of Nabatieh website,https://nabatieh.gov.lb/,SRC-NABATIEH-HOME,Municipality of Nabatieh,https://nabatieh.gov.lb/,Official portal for the Nabatieh governorate capital.,medium_high,verified_official,2026-06-01,
CH-NABATIEH-PHONE-001,JOIN_REQUIRED,Nabatieh|النبطية,النبطية,Nabatieh,Nabatieh,Nabatieh,municipality,official_phone,+961 7 760 211,,SRC-NABATIEH-HOME,Municipality of Nabatieh,https://nabatieh.gov.lb/,Published switchboard number for Nabatieh municipality.,medium,inferred_from_source,2026-06-01,
CH-TYRE-WEB-001,JOIN_REQUIRED,Tyre|Sur|صور,صور,Tyre,South Lebanon,Tyre,municipality,official_website,Municipality of Tyre (Sur) website,https://www.tyre.gov.lb/,SRC-TYRE-HOME,Municipality of Tyre,https://www.tyre.gov.lb/,Official portal for Tyre municipality covering UNESCO-heritage coastal city.,medium_high,verified_official,2026-06-01,
CH-JOUNIEH-WEB-001,JOIN_REQUIRED,Jounieh|جونيه,جونيه,Jounieh,Mount Lebanon,Keserwan,municipality,official_website,Municipality of Jounieh website,https://jounieh.gov.lb/,SRC-JOUNIEH-HOME,Municipality of Jounieh,https://jounieh.gov.lb/,Official portal for Keserwan's main urban centre.,medium_high,verified_official,2026-06-01,
CH-BAALBEKL-WEB-001,JOIN_REQUIRED,Baalbek|بعلبك,بعلبك,Baalbek,Baalbek-Hermel,Baalbek,municipality,official_website,Municipality of Baalbek website,https://baalbek.gov.lb/,SRC-BAALBEK-HOME,Municipality of Baalbek,https://baalbek.gov.lb/,Official portal for the historic Baalbek municipality.,medium,verified_official,2026-06-01,No public complaint form found.
CH-ZAHLEH-ONLINE-FORM-001,JOIN_REQUIRED,Zahle|Zahlé|زحلة,زحلة,Zahle,Beqaa,Zahle,municipality,online_complaint_form,Report an Issue form,https://zahle.gov.lb/report-an-issue/,SRC-ZAHLE-REPORT,Municipality of Zahle,https://zahle.gov.lb/report-an-issue/,Online form accepting noise road waste sewage lighting parks construction complaints with photo upload.,high,verified_official,2026-06-01,No response SLA published.
CH-CHOUF-DEIR-QAMAR-WEB-001,JOIN_REQUIRED,Deir el Qamar|دير القمر,دير القمر,Deir el Qamar,Mount Lebanon,Chouf,municipality,official_website,Deir el Qamar Municipality website,https://deirqamar.gov.lb/,SRC-DEIRQAMAR-HOME,Deir el Qamar Municipality,https://deirqamar.gov.lb/,Official portal for the historic village of Deir el Qamar in the Chouf district.,medium,inferred_from_source,2026-06-01,
CH-BCHARRE-WEB-001,JOIN_REQUIRED,Bcharre|بشري,بشري,Bcharre,North Lebanon,Bcharre,municipality,official_website,Bcharre Municipality website,https://bcharre.gov.lb/,SRC-BCHARRE-HOME,Bcharre Municipality,https://bcharre.gov.lb/,Official portal for Bcharre municipality seat of the Bcharre district.,medium,inferred_from_source,2026-06-01,
CH-MARJAYOUN-WEB-001,JOIN_REQUIRED,Marjayoun|مرجعيون,مرجعيون,Marjayoun,Nabatieh,Marjayoun,municipality,official_website,Marjayoun Municipality website,https://marjayoun.gov.lb/,SRC-MARJAYOUN-HOME,Marjayoun Municipality,https://marjayoun.gov.lb/,Official portal for Marjayoun municipality.,medium,inferred_from_source,2026-06-01,
