session_id,station_id,space_id,site_id,cluster_id,connection_time,disconnect_time,done_charging,kwh_delivered,user_id,timezone,duration_hr,charge_time_hr,idle_time_hr,arrival_hour,departure_hour,day_of_week,is_weekend,month,year,date,avg_charge_kw
5bc92f1af9af8b0dc677cd1a,2-39-91-437,CA-317,0002,0039,2018-07-30 15:28:00+00:00,2018-07-30 16:39:51+00:00,2018-07-30 16:39:48+00:00,7.55,,America/Los_Angeles,1.1975,1.1966666666666668,0.0008333333333333334,15.47,16.65,0,0,7,2018,2018-07-30,6.309
5bc92f1af9af8b0dc677cd1b,2-39-88-24,CA-314,0002,0039,2018-07-30 15:28:03+00:00,2018-07-31 00:34:22+00:00,2018-07-30 16:52:42+00:00,4.419,,America/Los_Angeles,9.105277777777777,1.4108333333333334,7.694444444444445,15.47,0.57,0,0,7,2018,2018-07-30,3.132
5bc92f1af9af8b0dc677cd1c,2-39-89-25,CA-315,0002,0039,2018-07-30 15:35:27+00:00,2018-07-31 02:58:42+00:00,2018-07-30 17:03:59+00:00,4.796,,America/Los_Angeles,11.3875,1.4755555555555555,9.911944444444444,15.58,2.97,0,0,7,2018,2018-07-30,3.25
5bc92f1af9af8b0dc677cd1d,2-39-131-30,CA-305,0002,0039,2018-07-30 15:35:52+00:00,2018-07-31 02:50:51+00:00,2018-07-31 02:45:51+00:00,13.957,,America/Los_Angeles,11.249722222222223,11.16638888888889,0.08333333333333333,15.58,2.83,0,0,7,2018,2018-07-30,1.25
5bc92f1af9af8b0dc677cd1e,2-39-128-18,CA-308,0002,0039,2018-07-30 15:46:05+00:00,2018-07-30 23:58:17+00:00,2018-07-30 22:41:50+00:00,7.835,,America/Los_Angeles,8.203333333333333,6.929166666666666,1.2741666666666667,15.77,23.97,0,0,7,2018,2018-07-30,1.131
5bc92f1af9af8b0dc677cd1f,2-39-78-365,CA-321,0002,0039,2018-07-30 15:51:35+00:00,2018-07-30 20:41:13+00:00,2018-07-30 20:41:11+00:00,3.838,,America/Los_Angeles,4.827222222222222,4.826666666666667,0.0005555555555555556,15.85,20.68,0,0,7,2018,2018-07-30,0.795
5bc92f1af9af8b0dc677cd20,2-39-129-17,CA-307,0002,0039,2018-07-30 15:51:55+00:00,2018-07-30 19:44:53+00:00,2018-07-30 19:39:57+00:00,13.897,,America/Los_Angeles,3.8827777777777777,3.8005555555555555,0.08222222222222222,15.85,19.73,0,0,7,2018,2018-07-30,3.657
5bc92f1af9af8b0dc677cd21,2-39-92-436,CA-318,0002,0039,2018-07-30 15:56:30+00:00,2018-07-30 23:20:53+00:00,2018-07-30 23:20:50+00:00,25.197,,America/Los_Angeles,7.4063888888888885,7.405555555555556,0.0008333333333333334,15.93,23.33,0,0,7,2018,2018-07-30,3.402
5bc92f1af9af8b0dc677cd22,2-39-83-386,CA-212,0002,0039,2018-07-30 15:57:00+00:00,2018-07-31 00:06:06+00:00,2018-07-30 20:02:41+00:00,14.308,,America/Los_Angeles,8.151666666666667,4.094722222222222,4.0569444444444445,15.95,0.1,0,0,7,2018,2018-07-30,3.494
5bc92f1af9af8b0dc677cd23,2-39-138-566,CA-512,0002,0039,2018-07-30 16:02:05+00:00,2018-07-30 16:33:28+00:00,2018-07-30 16:33:23+00:00,0.856,,America/Los_Angeles,0.5230555555555556,0.5216666666666666,0.001388888888888889,16.03,16.55,0,0,7,2018,2018-07-30,1.641
5bc92f1af9af8b0dc677cd24,2-39-78-360,CA-322,0002,0039,2018-07-30 16:06:08+00:00,2018-07-30 21:46:34+00:00,2018-07-30 21:46:26+00:00,6.672,,America/Los_Angeles,5.6738888888888885,5.671666666666667,0.0022222222222222222,16.1,21.77,0,0,7,2018,2018-07-30,1.176
5bc92f1af9af8b0dc677cd25,2-39-79-382,CA-491,0002,0039,2018-07-30 16:07:22+00:00,2018-07-31 00:03:09+00:00,2018-07-31 00:03:04+00:00,9.915,,America/Los_Angeles,7.929722222222222,7.928333333333334,0.001388888888888889,16.12,0.05,0,0,7,2018,2018-07-30,1.251
5bc92f1af9af8b0dc677cd26,2-39-90-26,CA-316,0002,0039,2018-07-30 16:12:37+00:00,2018-07-30 19:14:48+00:00,2018-07-30 17:30:07+00:00,1.87,,America/Los_Angeles,3.036388888888889,1.2916666666666667,1.7447222222222223,16.2,19.23,0,0,7,2018,2018-07-30,1.448
5bc92f1af9af8b0dc677cd27,2-39-78-361,CA-493,0002,0039,2018-07-30 16:14:06+00:00,2018-07-30 22:45:55+00:00,2018-07-30 22:45:53+00:00,8.522,,America/Los_Angeles,6.530277777777778,6.529722222222222,0.0005555555555555556,16.23,22.75,0,0,7,2018,2018-07-30,1.305
5bc92f1af9af8b0dc677cd28,2-39-127-19,CA-309,0002,0039,2018-07-30 16:14:55+00:00,2018-07-30 22:37:10+00:00,2018-07-30 19:43:34+00:00,5.814,,America/Los_Angeles,6.370833333333334,3.4775,2.8933333333333335,16.23,22.62,0,0,7,2018,2018-07-30,1.672
5bc92f1af9af8b0dc677cd29,2-39-95-444,CA-497,0002,0039,2018-07-30 16:20:20+00:00,2018-07-30 18:44:26+00:00,2018-07-30 18:45:26+00:00,1.407,,America/Los_Angeles,2.401666666666667,2.4183333333333334,-0.016666666666666666,16.33,18.73,0,0,7,2018,2018-07-30,0.582
5bc92f1af9af8b0dc677cd2a,2-39-125-21,CA-311,0002,0039,2018-07-30 16:22:36+00:00,2018-07-30 23:23:08+00:00,2018-07-30 19:38:50+00:00,7.393,,America/Los_Angeles,7.0088888888888885,3.2705555555555557,3.7383333333333333,16.37,23.38,0,0,7,2018,2018-07-30,2.26
5bc92f1af9af8b0dc677cd2b,2-39-130-31,CA-306,0002,0039,2018-07-30 16:23:16+00:00,2018-07-30 19:43:32+00:00,2018-07-30 19:44:30+00:00,5.821,,America/Los_Angeles,3.3377777777777777,3.3538888888888887,-0.01611111111111111,16.38,19.72,0,0,7,2018,2018-07-30,1.736
5bc92f1af9af8b0dc677cd2c,2-39-125-559,CA-505,0002,0039,2018-07-30 16:26:41+00:00,2018-07-31 01:21:35+00:00,2018-07-30 20:46:57+00:00,12.52,,America/Los_Angeles,8.915,4.337777777777778,4.577222222222222,16.43,1.35,0,0,7,2018,2018-07-30,2.886
5bc92f1af9af8b0dc677cd2d,2-39-126-20,CA-310,0002,0039,2018-07-30 16:27:43+00:00,2018-07-31 00:35:52+00:00,2018-07-30 23:44:49+00:00,13.877,,America/Los_Angeles,8.135833333333334,7.285,0.8508333333333333,16.45,0.58,0,0,7,2018,2018-07-30,1.905
5bc92f1af9af8b0dc677cd2e,2-39-78-363,CA-320,0002,0039,2018-07-30 16:29:12+00:00,2018-07-30 23:36:23+00:00,2018-07-30 19:38:00+00:00,2.715,,America/Los_Angeles,7.119722222222222,3.1466666666666665,3.9730555555555553,16.48,23.6,0,0,7,2018,2018-07-30,0.863
5bc92f1af9af8b0dc677cd2f,2-39-123-23,CA-313,0002,0039,2018-07-30 16:38:19+00:00,2018-07-31 03:53:11+00:00,2018-07-31 03:47:00+00:00,14.058,,America/Los_Angeles,11.247777777777777,11.144722222222223,0.10305555555555555,16.63,3.88,0,0,7,2018,2018-07-30,1.261
5bc92f1af9af8b0dc677cd30,2-39-91-437,CA-317,0002,0039,2018-07-30 16:54:18+00:00,2018-07-31 01:28:58+00:00,2018-07-30 22:03:15+00:00,14.398,,America/Los_Angeles,8.577777777777778,5.149166666666667,3.428611111111111,16.9,1.47,0,0,7,2018,2018-07-30,2.796
5bc92f1af9af8b0dc677cd31,2-39-90-440,CA-500,0002,0039,2018-07-30 17:04:49+00:00,2018-07-31 02:13:27+00:00,2018-07-30 20:38:09+00:00,8.264,,America/Los_Angeles,9.143888888888888,3.5555555555555554,5.588333333333333,17.07,2.22,0,0,7,2018,2018-07-30,2.324
5bc92f1af9af8b0dc677cd32,2-39-79-378,CA-326,0002,0039,2018-07-30 17:07:01+00:00,2018-07-31 00:39:24+00:00,2018-07-30 23:21:26+00:00,12.314,,America/Los_Angeles,7.539722222222222,6.240277777777778,1.2994444444444444,17.12,0.65,0,0,7,2018,2018-07-30,1.973
5bc92f1af9af8b0dc677cd33,2-39-89-439,CA-501,0002,0039,2018-07-30 17:08:44+00:00,2018-07-31 01:02:41+00:00,2018-07-30 21:36:50+00:00,10.056,,America/Los_Angeles,7.899166666666667,4.468333333333334,3.430833333333333,17.13,1.03,0,0,7,2018,2018-07-30,2.251
5bc92f1af9af8b0dc677cd34,2-39-79-377,CA-325,0002,0039,2018-07-30 17:10:55+00:00,2018-07-31 01:17:47+00:00,2018-07-31 01:18:46+00:00,15.873,,America/Los_Angeles,8.114444444444445,8.130833333333333,-0.01638888888888889,17.17,1.28,0,0,7,2018,2018-07-30,1.952
5bc92f1af9af8b0dc677cd35,2-39-88-438,CA-502,0002,0039,2018-07-30 17:20:16+00:00,2018-07-31 00:09:19+00:00,2018-07-31 00:09:15+00:00,27.713,,America/Los_Angeles,6.8175,6.816388888888889,0.0011111111111111111,17.33,0.15,0,0,7,2018,2018-07-30,4.066
5bc92f1af9af8b0dc677cd36,2-39-95-444,CA-497,0002,0039,2018-07-30 18:44:36+00:00,2018-07-31 03:39:31+00:00,2018-07-30 21:27:43+00:00,11.268,,America/Los_Angeles,8.915277777777778,2.718611111111111,6.196666666666666,18.73,3.65,0,0,7,2018,2018-07-30,4.145
5bc92f1af9af8b0dc677cd37,2-39-79-380,CA-489,0002,0039,2018-07-30 18:52:21+00:00,2018-07-30 23:24:28+00:00,2018-07-30 23:24:24+00:00,7.104,,America/Los_Angeles,4.535277777777778,4.534166666666667,0.0011111111111111111,18.87,23.4,0,0,7,2018,2018-07-30,1.567
5bc92f1af9af8b0dc677cd38,2-39-90-26,CA-316,0002,0039,2018-07-30 19:32:29+00:00,2018-07-30 22:05:54+00:00,2018-07-30 22:05:49+00:00,13.59,,America/Los_Angeles,2.5569444444444445,2.5555555555555554,0.001388888888888889,19.53,22.08,0,0,7,2018,2018-07-30,5.318
5bc92f1af9af8b0dc677cd39,2-39-92-442,CA-498,0002,0039,2018-07-30 19:36:20+00:00,2018-07-30 22:45:10+00:00,2018-07-30 22:45:01+00:00,4.695,,America/Los_Angeles,3.147222222222222,3.144722222222222,0.0025,19.6,22.75,0,0,7,2018,2018-07-30,1.493
5bc92f1af9af8b0dc677cd3a,2-39-130-31,CA-306,0002,0039,2018-07-30 19:43:36+00:00,2018-07-31 02:44:41+00:00,2018-07-31 02:14:46+00:00,13.871,,America/Los_Angeles,7.018055555555556,6.519444444444445,0.4986111111111111,19.72,2.73,0,0,7,2018,2018-07-30,2.128
5bc92f1af9af8b0dc677cd3b,2-39-123-557,CA-503,0002,0039,2018-07-30 19:49:14+00:00,2018-07-30 23:07:50+00:00,2018-07-30 20:30:16+00:00,3.165,,America/Los_Angeles,3.31,0.6838888888888889,2.6261111111111113,19.82,23.12,0,0,7,2018,2018-07-30,4.628
5bc92f1af9af8b0dc677cd3c,2-39-129-17,CA-307,0002,0039,2018-07-30 19:56:58+00:00,2018-07-31 03:29:34+00:00,2018-07-30 23:59:07+00:00,8.805,,America/Los_Angeles,7.543333333333333,4.035833333333334,3.5075,19.93,3.48,0,0,7,2018,2018-07-30,2.182
5bc92f1af9af8b0dc677cd3d,2-39-79-383,CA-492,0002,0039,2018-07-30 20:22:38+00:00,2018-07-31 01:21:36+00:00,2018-07-30 23:54:11+00:00,6.353,,America/Los_Angeles,4.982777777777778,3.5258333333333334,1.4569444444444444,20.37,1.35,0,0,7,2018,2018-07-30,1.802
5bc92f1af9af8b0dc677cd3e,2-39-78-365,CA-321,0002,0039,2018-07-30 20:51:00+00:00,2018-07-31 01:45:58+00:00,2018-07-31 00:04:15+00:00,7.281,,America/Los_Angeles,4.916111111111111,3.220833333333333,1.6952777777777779,20.85,1.75,0,0,7,2018,2018-07-30,2.261
5bc92f1af9af8b0dc677cd3f,2-39-78-360,CA-322,0002,0039,2018-07-30 21:53:17+00:00,2018-07-31 01:05:45+00:00,2018-07-30 23:46:52+00:00,4.908,,America/Los_Angeles,3.207777777777778,1.8930555555555555,1.3147222222222221,21.88,1.08,0,0,7,2018,2018-07-30,2.593
5bc92f1af9af8b0dc677cd40,2-39-90-26,CA-316,0002,0039,2018-07-30 22:17:12+00:00,2018-07-30 22:38:40+00:00,2018-07-30 22:38:36+00:00,2.078,,America/Los_Angeles,0.35777777777777775,0.3566666666666667,0.0011111111111111111,22.28,22.63,0,0,7,2018,2018-07-30,5.826
5bc92f1af9af8b0dc677cd41,2-39-95-27,CA-319,0002,0039,2018-07-30 22:21:21+00:00,2018-07-31 00:39:31+00:00,2018-07-31 00:39:26+00:00,13.956,,America/Los_Angeles,2.3027777777777776,2.301388888888889,0.001388888888888889,22.35,0.65,0,0,7,2018,2018-07-30,6.064
5bc92f1af9af8b0dc677cd42,2-39-127-19,CA-309,0002,0039,2018-07-30 23:21:26+00:00,2018-07-31 00:08:16+00:00,2018-07-30 23:46:59+00:00,0.703,,America/Los_Angeles,0.7805555555555556,0.42583333333333334,0.3547222222222222,23.35,0.13,0,0,7,2018,2018-07-30,1.651
5bc92f1af9af8b0dc677cd43,2-39-90-26,CA-316,0002,0039,2018-07-30 23:25:50+00:00,2018-07-31 01:08:57+00:00,2018-07-31 01:07:06+00:00,10.902,,America/Los_Angeles,1.718611111111111,1.6877777777777778,0.030833333333333334,23.42,1.13,0,0,7,2018,2018-07-30,6.459
5bc92f1af9af8b0dc677cd44,2-39-125-21,CA-311,0002,0039,2018-07-30 23:40:44+00:00,2018-07-31 02:37:49+00:00,2018-07-31 02:09:02+00:00,6.604,,America/Los_Angeles,2.951388888888889,2.4716666666666667,0.4797222222222222,23.67,2.62,0,0,7,2018,2018-07-30,2.672
5bc92f1af9af8b0dc677cd45,2-39-78-363,CA-320,0002,0039,2018-07-30 23:47:54+00:00,2018-07-31 02:39:44+00:00,2018-07-31 00:40:21+00:00,2.499,,America/Los_Angeles,2.863888888888889,0.8741666666666666,1.9897222222222222,23.78,2.65,0,0,7,2018,2018-07-30,2.859
5bc92f1af9af8b0dc677cd46,2-39-92-436,CA-318,0002,0039,2018-07-30 23:49:00+00:00,2018-07-31 01:00:23+00:00,2018-07-31 01:00:19+00:00,7.483,,America/Los_Angeles,1.1897222222222221,1.188611111111111,0.0011111111111111111,23.82,1.0,0,0,7,2018,2018-07-30,6.296
5bc92f1af9af8b0dc677cd47,2-39-79-379,CA-327,0002,0039,2018-07-30 23:53:59+00:00,2018-07-31 13:21:47+00:00,2018-07-31 10:27:51+00:00,16.728,,America/Los_Angeles,13.463333333333333,10.564444444444444,2.898888888888889,23.88,13.35,0,0,7,2018,2018-07-30,1.583
5bc92f1af9af8b0dc677cd48,2-39-78-367,CA-494,0002,0039,2018-07-31 00:08:42+00:00,2018-07-31 01:22:09+00:00,2018-07-31 01:22:04+00:00,8.064,,America/Los_Angeles,1.2241666666666666,1.2227777777777777,0.001388888888888889,0.13,1.37,1,0,7,2018,2018-07-31,6.595
5bc92f1af9af8b0dc677cd49,2-39-127-19,CA-309,0002,0039,2018-07-31 00:20:21+00:00,2018-07-31 03:49:13+00:00,2018-07-31 03:44:56+00:00,10.497,,America/Los_Angeles,3.4811111111111113,3.4097222222222223,0.07138888888888889,0.33,3.82,1,0,7,2018,2018-07-31,3.079
5bc92f1af9af8b0dc677cd4a,2-39-79-376,CA-324,0002,0039,2018-07-31 00:22:52+00:00,2018-07-31 01:55:17+00:00,2018-07-31 01:55:12+00:00,3.856,,America/Los_Angeles,1.5402777777777779,1.538888888888889,0.001388888888888889,0.37,1.92,1,0,7,2018,2018-07-31,2.506
5bc92f1af9af8b0dc677cd4b,2-39-79-377,CA-325,0002,0039,2018-07-31 01:17:51+00:00,2018-07-31 02:34:46+00:00,2018-07-31 02:04:25+00:00,2.83,,America/Los_Angeles,1.2819444444444446,0.7761111111111111,0.5058333333333334,1.28,2.57,1,0,7,2018,2018-07-31,3.646
5bc92f1af9af8b0dc677cd4c,2-39-139-28,CA-303,0002,0039,2018-07-31 01:34:28+00:00,2018-07-31 03:01:14+00:00,2018-07-31 03:01:09+00:00,4.91,,America/Los_Angeles,1.4461111111111111,1.4447222222222222,0.001388888888888889,1.57,3.02,1,0,7,2018,2018-07-31,3.399
5bc92f1af9af8b0dc677cd4d,2-39-126-20,CA-310,0002,0039,2018-07-31 01:47:35+00:00,2018-07-31 03:36:21+00:00,2018-07-31 03:36:16+00:00,11.822,,America/Los_Angeles,1.8127777777777778,1.811388888888889,0.001388888888888889,1.78,3.6,1,0,7,2018,2018-07-31,6.526
5bc92f1af9af8b0dc677cd4e,2-39-128-18,CA-308,0002,0039,2018-07-31 01:48:17+00:00,2018-07-31 03:50:16+00:00,2018-07-31 03:50:12+00:00,10.736,,America/Los_Angeles,2.0330555555555554,2.0319444444444446,0.0011111111111111111,1.8,3.83,1,0,7,2018,2018-07-31,5.284
5bc92f1af9af8b0dc677cd4f,2-39-92-436,CA-318,0002,0039,2018-07-31 02:02:27+00:00,2018-07-31 04:01:56+00:00,2018-07-31 04:01:51+00:00,11.834,,America/Los_Angeles,1.9913888888888889,1.99,0.001388888888888889,2.03,4.02,1,0,7,2018,2018-07-31,5.947
5bc92f1af9af8b0dc677cd50,2-39-88-24,CA-314,0002,0039,2018-07-31 02:17:21+00:00,2018-07-31 04:57:17+00:00,2018-07-31 04:13:19+00:00,6.045,,America/Los_Angeles,2.6655555555555557,1.9327777777777777,0.7327777777777778,2.28,4.95,1,0,7,2018,2018-07-31,3.128
5bc92f1af9af8b0dc677cd51,2-39-125-21,CA-311,0002,0039,2018-07-31 02:49:38+00:00,2018-07-31 14:01:20+00:00,2018-07-31 05:01:28+00:00,13.304,,America/Los_Angeles,11.195,2.1972222222222224,8.997777777777777,2.82,14.02,1,0,7,2018,2018-07-31,6.055
5bc92f1af9af8b0dc677cd52,2-39-79-377,CA-325,0002,0039,2018-07-31 03:19:18+00:00,2018-07-31 04:20:42+00:00,2018-07-31 04:20:37+00:00,2.251,,America/Los_Angeles,1.0233333333333334,1.0219444444444445,0.001388888888888889,3.32,4.33,1,0,7,2018,2018-07-31,2.203
5bc92f1af9af8b0dc677cd53,2-39-79-378,CA-326,0002,0039,2018-07-31 03:49:13+00:00,2018-07-31 16:26:56+00:00,2018-07-31 05:52:09+00:00,6.6,,America/Los_Angeles,12.62861111111111,2.048888888888889,10.579722222222221,3.82,16.43,1,0,7,2018,2018-07-31,3.221
5bc92f1af9af8b0dc677cd54,2-39-79-381,CA-490,0002,0039,2018-07-31 03:57:08+00:00,2018-07-31 14:59:06+00:00,2018-07-31 14:59:01+00:00,39.935,,America/Los_Angeles,11.032777777777778,11.03138888888889,0.001388888888888889,3.95,14.98,1,0,7,2018,2018-07-31,3.62
5bc92f1af9af8b0dc677cd55,2-39-139-28,CA-303,0002,0039,2018-07-31 04:09:05+00:00,2018-07-31 05:32:18+00:00,2018-07-31 05:32:13+00:00,2.682,,America/Los_Angeles,1.3869444444444445,1.3855555555555557,0.001388888888888889,4.15,5.53,1,0,7,2018,2018-07-31,1.936
5bc92f1af9af8b0dc677cd56,2-39-91-437,CA-317,0002,0039,2018-07-31 04:11:39+00:00,2018-07-31 05:48:20+00:00,2018-07-31 05:48:15+00:00,8.73,,America/Los_Angeles,1.611388888888889,1.61,0.001388888888888889,4.18,5.8,1,0,7,2018,2018-07-31,5.422
5bc92f1af9af8b0dc677cd57,2-39-78-361,CA-493,0002,0039,2018-07-31 04:45:40+00:00,2018-07-31 07:10:20+00:00,2018-07-31 06:11:14+00:00,7.413,,America/Los_Angeles,2.411111111111111,1.426111111111111,0.985,4.75,7.17,1,0,7,2018,2018-07-31,5.198
5bc92f1af9af8b0dc677cd58,2-39-78-363,CA-320,0002,0039,2018-07-31 06:18:56+00:00,2018-07-31 10:38:53+00:00,2018-07-31 10:38:38+00:00,15.212,,America/Los_Angeles,4.3325,4.328333333333333,0.004166666666666667,6.3,10.63,1,0,7,2018,2018-07-31,3.515
5bc92f69f9af8b0dc677cd59,2-39-79-380,CA-489,0002,0039,2018-07-31 07:19:23+00:00,2018-07-31 10:01:05+00:00,2018-07-31 07:59:11+00:00,1.624,,America/Los_Angeles,2.695,0.6633333333333333,2.0316666666666667,7.32,10.02,1,0,7,2018,2018-07-31,2.448
5bc92f69f9af8b0dc677cd5a,2-39-78-363,CA-320,0002,0039,2018-07-31 10:56:15+00:00,2018-07-31 13:22:18+00:00,2018-07-31 13:22:15+00:00,0.5081750298685943,,America/Los_Angeles,2.4341666666666666,2.433333333333333,0.0008333333333333334,10.93,13.37,1,0,7,2018,2018-07-31,0.209
5bc92f69f9af8b0dc677cd5b,2-39-79-383,CA-492,0002,0039,2018-07-31 11:51:12+00:00,2018-07-31 20:28:49+00:00,2018-07-31 15:49:04+00:00,12.274,,America/Los_Angeles,8.626944444444444,3.9644444444444447,4.6625,11.85,20.47,1,0,7,2018,2018-07-31,3.096
5bc92f69f9af8b0dc677cd5c,2-39-139-28,CA-303,0002,0039,2018-07-31 12:51:05+00:00,2018-07-31 14:25:52+00:00,2018-07-31 13:19:08+00:00,1.42,,America/Los_Angeles,1.5797222222222222,0.4675,1.1122222222222222,12.85,14.42,1,0,7,2018,2018-07-31,3.037
5bc92f69f9af8b0dc677cd5d,2-39-79-380,CA-489,0002,0039,2018-07-31 13:47:01+00:00,2018-07-31 18:40:56+00:00,2018-07-31 15:18:50+00:00,7.485,,America/Los_Angeles,4.898611111111111,1.5302777777777778,3.368333333333333,13.78,18.67,1,0,7,2018,2018-07-31,4.891
5bc92f69f9af8b0dc677cd5e,2-39-95-27,CA-319,0002,0039,2018-07-31 13:57:23+00:00,2018-07-31 23:56:54+00:00,2018-07-31 22:41:06+00:00,10.903,,America/Los_Angeles,9.991944444444444,8.72861111111111,1.2633333333333334,13.95,23.93,1,0,7,2018,2018-07-31,1.249
5bc92f69f9af8b0dc677cd5f,2-39-91-441,CA-499,0002,0039,2018-07-31 14:06:28+00:00,2018-07-31 23:37:09+00:00,2018-07-31 17:19:54+00:00,13.667,,America/Los_Angeles,9.511388888888888,3.223888888888889,6.2875,14.1,23.62,1,0,7,2018,2018-07-31,4.239
5bc92f69f9af8b0dc677cd60,2-39-138-29,CA-304,0002,0039,2018-07-31 14:32:26+00:00,2018-07-31 17:36:43+00:00,2018-07-31 15:16:01+00:00,4.268,,America/Los_Angeles,3.071388888888889,0.7263888888888889,2.345,14.53,17.6,1,0,7,2018,2018-07-31,5.876
5bc92f69f9af8b0dc677cd61,2-39-90-440,CA-500,0002,0039,2018-07-31 14:45:00+00:00,2018-08-01 01:23:09+00:00,2018-07-31 19:57:50+00:00,14.692,,America/Los_Angeles,10.635833333333334,5.213888888888889,5.421944444444445,14.75,1.38,1,0,7,2018,2018-07-31,2.818
5bc92f69f9af8b0dc677cd62,2-39-78-362,CA-496,0002,0039,2018-07-31 14:45:12+00:00,2018-07-31 18:38:23+00:00,2018-07-31 18:39:20+00:00,3.805,,America/Los_Angeles,3.886388888888889,3.902222222222222,-0.015833333333333335,14.75,18.63,1,0,7,2018,2018-07-31,0.975
5bc92f69f9af8b0dc677cd63,2-39-79-376,CA-324,0002,0039,2018-07-31 15:03:37+00:00,2018-07-31 20:53:05+00:00,2018-07-31 16:57:17+00:00,7.527,,America/Los_Angeles,5.8244444444444445,1.8944444444444444,3.93,15.05,20.88,1,0,7,2018,2018-07-31,3.973
5bc92f69f9af8b0dc677cd64,2-39-91-437,CA-317,0002,0039,2018-07-31 15:08:22+00:00,2018-07-31 16:43:02+00:00,2018-07-31 16:42:56+00:00,6.649,,America/Los_Angeles,1.5777777777777777,1.576111111111111,0.0016666666666666668,15.13,16.72,1,0,7,2018,2018-07-31,4.219
5bc92f69f9af8b0dc677cd65,2-39-78-360,CA-322,0002,0039,2018-07-31 15:13:02+00:00,2018-07-31 20:47:00+00:00,2018-07-31 20:46:58+00:00,8.478,,America/Los_Angeles,5.566111111111111,5.565555555555555,0.0005555555555555556,15.22,20.78,1,0,7,2018,2018-07-31,1.523
5bc92f69f9af8b0dc677cd66,2-39-78-365,CA-321,0002,0039,2018-07-31 15:14:30+00:00,2018-07-31 19:13:45+00:00,2018-07-31 18:12:41+00:00,6.501,,America/Los_Angeles,3.9875,2.9697222222222224,1.0177777777777777,15.23,19.22,1,0,7,2018,2018-07-31,2.189
5bc92f69f9af8b0dc677cd67,2-39-88-24,CA-314,0002,0039,2018-07-31 15:23:07+00:00,2018-08-01 00:05:36+00:00,2018-08-01 00:05:31+00:00,25.773,,America/Los_Angeles,8.708055555555555,8.706666666666667,0.001388888888888889,15.38,0.08,1,0,7,2018,2018-07-31,2.96
5bc92f69f9af8b0dc677cd68,2-39-79-379,CA-327,0002,0039,2018-07-31 15:31:02+00:00,2018-07-31 21:46:55+00:00,2018-07-31 20:37:13+00:00,12.042,,America/Los_Angeles,6.264722222222222,5.103055555555556,1.1616666666666666,15.52,21.77,1,0,7,2018,2018-07-31,2.36
5bc92f69f9af8b0dc677cd69,2-39-89-25,CA-315,0002,0039,2018-07-31 15:41:43+00:00,2018-08-01 04:05:26+00:00,2018-07-31 18:16:25+00:00,6.961,,America/Los_Angeles,12.395277777777778,2.578333333333333,9.816944444444445,15.68,4.08,1,0,7,2018,2018-07-31,2.7
5bc92f69f9af8b0dc677cd6a,2-39-79-377,CA-325,0002,0039,2018-07-31 15:42:41+00:00,2018-07-31 22:27:20+00:00,2018-07-31 16:40:13+00:00,2.585,,America/Los_Angeles,6.744166666666667,0.9588888888888889,5.785277777777778,15.7,22.45,1,0,7,2018,2018-07-31,2.696
5bc92f69f9af8b0dc677cd6b,2-39-79-381,CA-490,0002,0039,2018-07-31 15:43:14+00:00,2018-07-31 21:50:30+00:00,2018-07-31 21:50:29+00:00,14.236,,America/Los_Angeles,6.121111111111111,6.120833333333334,0.0002777777777777778,15.72,21.83,1,0,7,2018,2018-07-31,2.326
5bc92f69f9af8b0dc677cd6c,2-39-125-21,CA-311,0002,0039,2018-07-31 15:43:37+00:00,2018-07-31 22:07:29+00:00,2018-07-31 16:29:45+00:00,2.886,,America/Los_Angeles,6.397777777777778,0.7688888888888888,5.628888888888889,15.72,22.12,1,0,7,2018,2018-07-31,3.753
5bc92f69f9af8b0dc677cd6d,2-39-92-436,CA-318,0002,0039,2018-07-31 15:44:29+00:00,2018-08-01 00:46:45+00:00,2018-08-01 00:46:36+00:00,20.429,,America/Los_Angeles,9.037777777777778,9.035277777777777,0.0025,15.73,0.77,1,0,7,2018,2018-07-31,2.261
5bc92f69f9af8b0dc677cd6e,2-39-78-361,CA-493,0002,0039,2018-07-31 15:46:03+00:00,2018-08-01 04:38:41+00:00,2018-08-01 00:40:13+00:00,2.275,,America/Los_Angeles,12.877222222222223,8.902777777777779,3.9744444444444444,15.77,4.63,1,0,7,2018,2018-07-31,0.256
5bc92f69f9af8b0dc677cd6f,2-39-78-366,CA-323,0002,0039,2018-07-31 15:54:54+00:00,2018-08-01 02:02:40+00:00,2018-08-01 00:40:33+00:00,7.191,,America/Los_Angeles,10.129444444444445,8.760833333333334,1.368611111111111,15.9,2.03,1,0,7,2018,2018-07-31,0.821
5bc92f69f9af8b0dc677cd70,2-39-90-26,CA-316,0002,0039,2018-07-31 15:56:00+00:00,2018-07-31 22:19:26+00:00,2018-07-31 16:49:27+00:00,1.72,,America/Los_Angeles,6.390555555555555,0.8908333333333334,5.499722222222222,15.93,22.32,1,0,7,2018,2018-07-31,1.931
5bc92f69f9af8b0dc677cd71,2-39-83-386,CA-212,0002,0039,2018-07-31 15:56:01+00:00,2018-07-31 17:34:20+00:00,2018-07-31 17:34:16+00:00,2.129,,America/Los_Angeles,1.638611111111111,1.6375,0.0011111111111111111,15.93,17.57,1,0,7,2018,2018-07-31,1.3
