source_id,title,publisher,source_type,url,reliability_tier,primary_use,notes,scheme_note
SRC-WB-SGBWSP-2025,World Bank Second Greater Beirut Water Supply Project press release,World Bank,institutional_press_release,https://www.worldbank.org/en/news/press-release/2025/01/15/new-world-bank-program-to-improve-water-supply-and-quality-and-advance-water-sector-reforms,T1_institutional,World Bank program for Greater Beirut and Mount Lebanon water supply quality reforms and BMLWE efficiency measures.,Use for BMLWE strategic context not citizen complaint SLA.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-WB-QARAOUN-2016,World Bank Lake Qaraoun Pollution Prevention Project,World Bank,institutional_project,https://www.worldbank.org/en/news/loans-credits/2016/07/14/lebanon-lake-qaraoun-pollution-prevention-project,T1_institutional,World Bank project focused on reducing untreated municipal sewage into the Litani River and pollution management around Qaraoun Lake.,Use for LRA Litani/Qaraoun pollution and wastewater boundary context.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-UNICEF-WASH-PROGRAMME,UNICEF Lebanon WASH programme,UNICEF,institutional_programme,https://www.unicef.org/lebanon/water-sanitation-and-hygiene-wash-programme,T1_institutional,UNICEF programme page summarizing public water and wastewater system constraints repairs solarization wastewater treatment lab support and coordination with WEs.,Use for sector resilience and emergency context only; do not infer entity SLA.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-UNICEF-WE-EMPOWERED-2021,UNICEF Water Establishments of Lebanon empowered story,UNICEF,institutional_story,https://www.unicef.org/lebanon/stories/water-establishments-lebanon-empowered,T1_institutional,UNICEF story on EU-funded support to four Lebanese Water Establishments for repairs and new infrastructure including BWE examples.,Use for trusted background on WE repair and connection roles.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-UNICEF-WE-EMERGENCY-2024,UNICEF essential water services emergency support release,UNICEF,institutional_press_release,https://www.unicef.org/lebanon/press-releases/essential-water-services-must-be-safeguarded-they-deliver-lifesaving-support,T1_institutional,UNICEF release says damaged water facilities and displacement strained systems and supplies were handed to MEW to strengthen Water Establishments repair capacity.,Use for emergency operating-context evidence and HITL sensitivity.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-UNICEF-EMERGENCY-RESPONSE-2024,UNICEF Lebanon emergency response WASH update,UNICEF,institutional_response_update,https://www.unicef.org/lebanon/emergency-response-lebanon-amid-ongoing-hostilities,T1_institutional,UNICEF emergency response page gives water-facility repair fuel pump chlorine generator and pipe support to Water Establishments during hostilities.,Use for emergency response context and infrastructure-damage sensitivity.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-UNICEF-SOLAR-WE-2025,UNICEF solar-powered water access release,UNICEF,institutional_press_release,https://www.unicef.org/lebanon/press-releases/solar-powered-solutions-and-infrastructure-upgrades-secure-water-access-over-15,T1_institutional,UNICEF release on AFD/EU/MEW collaboration supporting Water Establishments through solarization rehabilitation and network expansion serving over 1.5 million people.,Use for water-establishment resilience and power-dependency context; not citizen SLA.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-AFD-CLB1105-EVAL-2025,AFD technical assistance evaluation for Lebanon water sanitation and energy reforms,Agence Francaise de Developpement,institutional_evaluation,https://www.afd.fr/en/resources/mid-term-evaluation-technical-assistance-program-support-reforms-water-sanitation-and,T1_institutional,AFD evaluation summary on support to RWEs and MEW for water/sanitation reforms capacity infrastructure project maturation and institutional dialogue.,Use for sector reform context and RWEs capacity background.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-OXFAM-WE-SUPPORT-EVAL-2025,Oxfam Water Establishments Support Summative Evaluation,Oxfam,institutional_evaluation,https://www.oxfam.org/fr/node/25194,T1_institutional,Oxfam evaluation of support to regional Water Establishments since 2015 with focus on BWE and interventions across SLWE NLWE and BMLWE.,Use for institutional resilience and external-support context; not official intake authority.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-WB-RDNA-2025,World Bank Lebanon Rapid Damage and Needs Assessment,World Bank,institutional_assessment,https://openknowledge.worldbank.org/entities/publication/705e868a-6275-44f6-ab55-e5e409b3c9b6,T1_institutional,World Bank RDNA for 2023-2024 conflict covering damage losses and needs across sectors including water wastewater and irrigation.,Use for conflict-damage and reconstruction context; not routine routing source.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-UNHCR-WASH-DASHBOARD-EOY2025,Lebanon Response Plan WaSH Sector Dashboard End of Year 2025,UNHCR Operational Data Portal / Lebanon WASH Sector,institutional_dashboard,https://data.unhcr.org/en/documents/details/122055,T1_institutional,Lebanon Response Plan WaSH Sector dashboard for end-year 2025 covering Lebanon and governorate locations.,Use for humanitarian-sector monitoring context and periodic refresh; not entity-specific intake evidence.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-LEBRELIEF-WE-BARRIERS-2024,Socio-economic barriers to subscription payment and servicing in Lebanon water sector,LebRelief / Information International,institutional_survey,https://www.pseau.org/outils/ouvrages/lebrelief_socio_economic_barriers_to_subscription_payment_and_servicing_in_the_water_sector_in_lebanon_2024.pdf,T1_institutional,Household survey and focus-group evidence on WE water source reliance subscription barriers supply frequency quality pressure reliability and trust.,Use for anonymized real-life complaint patterns and eval generation; not official complaint policy.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-LORIENT-BEIRUT-WATER-TRUCKS-2025,L'Orient Today private water trucks return early to ease Beirut water shortage,L'Orient Today,media_report,https://today.lorientlejour.com/article/1467893/private-water-trucks-return-early-to-ease-beirut-water-shortage.html,T2_media,Report on Beirut and nearby residents turning early to private water trucks during 2025 drought and BMLWE-area rationing.,Use as real-life outage and tanker-dependence pattern evidence.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-LORIENT-BMLWE-CUTOFF-2023,L'Orient Today running water cut off in Beirut and Mount Lebanon,L'Orient Today,media_report,https://today.lorientlejour.com/article/1323720/running-water-cut-off-from-beirut-and-mount-lebanon.html,T2_media,Report on BMLWE-area water cutoffs affecting Metn Tallet el-Khayat Bourj Abi Haidar and Bourj Hammoud due to electricity and pumping-station issues.,Use as real-life power-linked public water outage pattern evidence.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-LORIENT-SLWE-SOUR-RESUMES-2024,L'Orient Today water supply to Sour resumes after repairs,L'Orient Today,media_report,https://today.lorientlejour.com/article/1439699/water-supply-to-sour-resumes-announces-south-lebanon-water-establishment.html,T2_media,Report on SLWE maintenance restoring Sour-area supply after Bass station damage and emergency repairs following cease-fire.,Use as real-life conflict-damage outage and restoration pattern evidence.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-LORIENT-TRIPOLI-CHOLERA-2022,L'Orient Today cholera detected in Tripoli water sources and NLWE denial,L'Orient Today,media_report,https://today.lorientlejour.com/article/1315491/cholera-detected-in-several-public-water-sources-in-tripoli.html,T2_media,Report on cholera traces in Bab al-Tabbaneh sources where NLWE said the contaminated source was a private well and not NLWE public network.,Use as real-life private-well versus public-network and public-health HITL boundary evidence.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-THISISBEIRUT-WATER-SHORTAGES-2025,This Is Beirut water shortages plague Beirut as low rainfall compounds woes,This Is Beirut / AFP,media_report,https://thisisbeirut.com.lb/articles/1322989/water-shortages-plague-beirut-as-low-rainfall-compounds-woes,T2_media,Report on Beirut water shortage tanker costs early rationing dry wells salty/discolored water and BMLWE comments on reduced supply.,Use as real-life tanker dirty-water and drought-related outage pattern evidence.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-IMLEBANON-SLWE-TYRE-CUTOFF-2024,IMLebanon South Lebanon Water Establishment explanation for Tyre water cutoffs,IMLebanon,media_report,https://www.imlebanon.org/2024/07/02/south-lebanon-water-establishment-18/,T2_media,Arabic report quoting SLWE that repeated Tyre water cutoffs were due to public electricity interruption rather than station defects.,Use as real-life Tyre power-linked outage pattern evidence.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-SLWE-SUBSCRIPTION-DRINKING-WATER,South Lebanon Water Establishment drinking-water subscription requirements,South Lebanon Water Establishment,official_guideline,https://www.slwe.gov.lb/details.php?id=11&key=%D8%B7%D9%84%D8%A8-%D8%A7%D8%B4%D8%AA%D8%B1%D8%A7%D9%83-%D8%A8%D9%85%D9%8A%D8%A7%D9%87-%D8%A7%D9%84%D8%B4%D9%81%D8%A9&lang=ar,T0_official,Official SLWE page listing required documents for drinking-water subscription cases.,Use for SLWE subscription required documents by property status.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-SLWE-CANCEL-SUBSCRIPTION,South Lebanon Water Establishment subscription cancellation requirements,South Lebanon Water Establishment,official_guideline,https://www.slwe.gov.lb/details.php?id=12&key=%D8%B7%D9%84%D8%A8-%D8%A7%D9%84%D8%BA%D8%A7-%D8%A7%D9%84%D8%A7%D8%B4%D8%AA%D8%B1%D8%A7%D9%83&lang=ar,T0_official,Official SLWE page listing required documents for subscription cancellation.,Use for SLWE cancellation required documents.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-SLWE-TRANSFER-SUBSCRIPTION,South Lebanon Water Establishment transfer from name to name requirements,South Lebanon Water Establishment,official_guideline,https://www.slwe.gov.lb/details.php?id=13&key=%D8%B7%D9%84%D8%A8-%D9%86%D9%82%D9%84-%D9%85%D9%86-%D8%A7%D8%B3%D9%85-%D8%A7%D9%84%D9%89-%D8%A7%D8%B3%D9%85&lang=ar,T0_official,Official SLWE page listing required documents for transfer from one name to another.,Use for SLWE transfer required documents.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-SLWE-WATER-QUANTITY-ADJUSTMENT,South Lebanon Water Establishment water-quantity adjustment requirements,South Lebanon Water Establishment,official_guideline,https://www.slwe.gov.lb/details.php?id=14&key=%D8%B7%D9%84%D8%A8-%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D9%83%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87&lang=ar,T0_official,Official SLWE page listing required documents for water quantity adjustment.,Use for SLWE quantity adjustment required documents.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
SRC-SLWE-ARREARS-INSTALLMENT,South Lebanon Water Establishment arrears installment requirements,South Lebanon Water Establishment,official_guideline,https://www.slwe.gov.lb/details.php?id=15&key=%D8%B7%D9%84%D8%A8-%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%A7%D9%84%D9%85%D8%AA%D8%A3%D8%AE%D8%B1%D8%A7%D8%AA&lang=ar,T0_official,Official SLWE page listing required documents for arrears installment requests.,Use for SLWE arrears installment required documents.,SRC-ENTITY-DESCRIPTOR scheme. Separate from legacy SRC-NNN complaint-intelligence sources (SRC-001…SRC-041+). Do not merge IDs.
