review_id,entity_id,action,rank_score,reason,candidate_source_id,existing_source_match,page_kind,title,url,phone_candidates,email_candidates,form_fields,last_checked,notes
WSCR-0055,NLWE,review_later,45,kind=customer_service,SRC-NLWE-EN-POSTS,,customer_service,Announcement for subscribers in Tripoli and Mina,https://eeln.gov.lb/en/posts/,,,s|search-field|Search...|search,2026-05-31,
WSCR-0056,MEW,review_later,35,has_meaningful_form_fields;water_signal,SRC-MEW-AR-ASSOCIATIONS,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه,https://www.energyandwater.gov.lb/ar/associations,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0057,MEW,already_registered,35,has_meaningful_form_fields;water_signal,SRC-MEW-AR-CLAIMS,SRC-MEW-CLAIMS,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه,https://www.energyandwater.gov.lb/ar/claims,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text;hdnAction|hdnAction|hidden;txtFirstName|txtFirstName|الاسم|text;txtFatherName|txtFatherName|اسم الأب|text;txtLastName|txtLastName|الشهرة|text;txtAddress|txtAddress|العنوان الكامل|text;txtPhone|txtPhone|رقم الهاتف|tel;txtMobile|txtMobile|رقم الخليوي|tel;txtEmail|txtEmail|البريد الكتروني|email;rdoConfidentiality|rdoConfidentialityRemove|radio;rdoConfidentiality|rdoConfidentialityKeep|radio;chkViolationTypes[]|chkViolationTypes1|checkbox;chkViolationTypes[]|chkViolationTypes2|checkbox;chkViolationTypes[]|chkViolationTypes3|checkbox;chkViolationTypes[]|chkViolationTypes4|checkbox;chkViolationTypes[]|chkViolationTypes5|checkbox;txtOtherViolations|txtOtherViolations|مخالفات أخرى - الرجاء التحديد;txtViolationExtraInfo|txtViolationExtraInfo|(*) رقم المعاملة، تاريخ ومكان تسجيلها:|text,2026-05-31,
WSCR-0058,MEW,review_later,35,has_meaningful_form_fields;water_signal,SRC-MEW-100364-D9-88-D8-B2-D8-A7-D8-B1-D8-A9,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | وزارة الطاقة والمياه,https://www.energyandwater.gov.lb/ar/details/100364/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9-%D9%88%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87-1495109979,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0059,MEW,review_later,35,has_meaningful_form_fields;water_signal,SRC-MEW-100365-D8-B5-D9-84-D8-A7-D8-AD-D9-8A,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | صلاحيات ومهام وزارة الطاقة والمياه,https://www.energyandwater.gov.lb/ar/details/100365/%D8%B5%D9%84%D8%A7%D8%AD%D9%8A%D8%A7%D8%AA-%D9%88%D9%85%D9%87%D8%A7%D9%85-%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9-%D9%88%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0060,MEW,already_registered,35,kind=projects_or_irrigation;has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-100368-D8-A7-D9-84-D9-85-D8-AF-D9-8A,SRC-MEW-DG-WATER-ELECTRICITY,projects_or_irrigation,الموقع الرسمي لوزارة الطاقة والمياه | المديرية العامة للموارد المائية والكهربائية,https://www.energyandwater.gov.lb/ar/details/100368/%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%A9-%D9%84%D9%84%D9%85%D9%88%D8%A7%D8%B1%D8%AF-%D8%A7%D9%84%D9%85%D8%A7%D8%A6%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0061,MEW,review_later,35,kind=coverage_or_branch;has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-100374-D8-A7-D9-84-D9-85-D8-B1-D9-83,,coverage_or_branch,الموقع الرسمي لوزارة الطاقة والمياه | المركز اللبناني لحفظ الطاقة,https://www.energyandwater.gov.lb/ar/details/100374/%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A-%D9%84%D8%AD%D9%81%D8%B8-%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0062,MEW,review_later,35,has_meaningful_form_fields;water_signal,SRC-MEW-100605-WATER-AND-FOOD-SECURITY-2018-,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | Water and Food Security 2018-2040,https://www.energyandwater.gov.lb/ar/details/100605/water-and-food-security-2018-2040-1592915478,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0063,MEW,review_later,35,has_meaningful_form_fields;water_signal,SRC-MEW-100886-LEBANON-ELECTRICITY-SERVICES-,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | Lebanon Electricity Services Emergency Support Project (P177846),https://www.energyandwater.gov.lb/ar/details/100886/lebanon-electricity-services-emergency-support-project-p177846-1692577811,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0064,MEW,already_registered,35,has_meaningful_form_fields;water_signal,SRC-MEW-100933-D9-85-D8-AA-D8-A7-D8-A8-D8-B9,SRC-MEW-WELL-LICENSE-TRACKING,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | متابعة طلبات رخص الابار الجوفية,https://www.energyandwater.gov.lb/ar/details/100933/%D9%85%D8%AA%D8%A7%D8%A8%D8%B9%D8%A9-%D8%B7%D9%84%D8%A8%D8%A7%D8%AA-%D8%B1%D8%AE%D8%B5-%D8%A7%D9%84%D8%A7%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%AC%D9%88%D9%81%D9%8A%D8%A9,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0065,MEW,review_later,35,kind=projects_or_irrigation;has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-101119-D8-B9-D9-85-D8-A7-D9-86-D8-AA,,projects_or_irrigation,الموقع الرسمي لوزارة الطاقة والمياه | عمان تحتضن لقاء أردني سوري لبناني لتعزيز الربط الكهربائي وتبادل الغاز بين البلدان,https://www.energyandwater.gov.lb/ar/details/101119/%D8%B9%D9%85%D8%A7%D9%86-%D8%AA%D8%AD%D8%AA%D8%B6%D9%86-%D9%84%D9%82%D8%A7-%D8%A3%D8%B1%D8%AF%D9%86%D9%8A-%D8%B3%D9%88%D8%B1%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A-%D9%84%D8%AA%D8%B9%D8%B2%D9%8A%D8%B2-%D8%A7%D9%84%D8%B1%D8%A8%D8%B7-%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D9%88%D8%AA%D8%A8%D8%A7%D8%AF%D9%84-%D8%A7%D9%84%D8%BA%D8%A7%D8%B2-%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D8%A8%D9%84%D8%AF%D8%A7%D9%86,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0066,MEW,review_later,35,kind=projects_or_irrigation;has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-99832-D8-A7-D9-84-D9-85-D8-AF-D9-8A-,,projects_or_irrigation,الموقع الرسمي لوزارة الطاقة والمياه | المديريّة العامة للموارد المائيّة والكهربائيّة,https://www.energyandwater.gov.lb/ar/details/99832/%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D8%B1%D9%8A-%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%A9-%D9%84%D9%84%D9%85%D9%88%D8%A7%D8%B1%D8%AF-%D8%A7%D9%84%D9%85%D8%A7%D8%A6%D9%8A-%D8%A9-%D9%88%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A9,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0067,MEW,review_later,35,has_meaningful_form_fields;water_signal,SRC-MEW-AR-FAQ,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه,https://www.energyandwater.gov.lb/ar/faq,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0068,MEW,review_later,35,has_meaningful_form_fields;water_signal,SRC-MEW-AR-HOME,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه,https://www.energyandwater.gov.lb/ar/home,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0069,MEW,review_later,35,has_meaningful_form_fields;water_signal,SRC-MEW-AWARENESS-CAMPAIGNS-ELECTRICITY,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | حملات توعية,https://www.energyandwater.gov.lb/ar/listing/awareness-campaigns/electricity?l=3,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text;hdnListingLayout|hidden;txtFilterKeywords|txtFilterKeywords|البحث|text;cmbCategories|cmbCategories,2026-05-31,
WSCR-0070,MEW,review_later,35,has_meaningful_form_fields;water_signal,SRC-MEW-AWARENESS-CAMPAIGNS-PETROLIUM,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | حملات توعية,https://www.energyandwater.gov.lb/ar/listing/awareness-campaigns/petrolium?l=3,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text;hdnListingLayout|hidden;txtFilterKeywords|txtFilterKeywords|البحث|text;cmbCategories|cmbCategories,2026-05-31,
WSCR-0071,MEW,review_later,35,has_meaningful_form_fields;water_signal,SRC-MEW-AWARENESS-CAMPAIGNS-WATER,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | حملات توعية,https://www.energyandwater.gov.lb/ar/listing/awareness-campaigns/water?l=3,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text;hdnListingLayout|hidden;txtFilterKeywords|txtFilterKeywords|البحث|text;cmbCategories|cmbCategories,2026-05-31,
WSCR-0072,MEW,review_later,35,has_meaningful_form_fields;water_signal,SRC-MEW-E-SERVICES-E-FORMULAIRES,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | الخدمات الالكترونية,https://www.energyandwater.gov.lb/ar/listing/e-services/e-formulaires?l=4,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text;hdnListingLayout|hidden;txtFilterKeywords|txtFilterKeywords|البحث|text;hdnCategoryId|hidden,2026-05-31,
WSCR-0073,MEW,already_registered,35,has_meaningful_form_fields;water_signal,SRC-MEW-E-SERVICES-GUIDLINES,SRC-MEW-E-SERVICES-GUIDELINES,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | الخدمات الالكترونية,https://www.energyandwater.gov.lb/ar/listing/e-services/guidlines?l=4,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text;hdnListingLayout|hidden;txtFilterKeywords|txtFilterKeywords|البحث|text;hdnCategoryId|hidden,2026-05-31,
WSCR-0074,MEW,review_later,35,has_meaningful_form_fields;water_signal,SRC-MEW-E-SERVICES-REGULATIONS,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | الخدمات الالكترونية,https://www.energyandwater.gov.lb/ar/listing/e-services/regulations?l=4,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text;hdnListingLayout|hidden;txtFilterKeywords|txtFilterKeywords|البحث|text;hdnCategoryId|hidden,2026-05-31,
WSCR-0075,MEW,review_later,35,has_meaningful_form_fields;water_signal,SRC-MEW-LISTING-NATIONAL-DAMS,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | السدود الوطنية,https://www.energyandwater.gov.lb/ar/listing/national-dams?l=3,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text;hdnListingLayout|hidden;txtFilterKeywords|txtFilterKeywords|البحث|text;hdnCategoryId|hidden;cmbRegions|cmbRegions,2026-05-31,
WSCR-0076,MEW,review_later,35,has_meaningful_form_fields;water_signal,SRC-MEW-AR-USEFUL-LINKS,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه,https://www.energyandwater.gov.lb/ar/useful-links,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0077,NLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-NLWE-HOME,,forms_or_documents,مؤسسة مياه لبنان الشمالي,https://eeln.gov.lb/,,,s|search-field|بحث...|search;wpforms[fields][2]|wpforms-4655-field_2|البريد الالكتروني|email;wpforms[id]|hidden;page_title|hidden;page_url|hidden;url_referer|hidden;page_id|hidden;wpforms[post_id]|hidden,2026-05-31,
WSCR-0078,NLWE,already_registered,35,has_meaningful_form_fields;water_signal,SRC-NLWE-HOME,SRC-NLWE-HOME,forms_or_documents,مؤسسة مياه لبنان الشمالي,https://eeln.gov.lb/en/home/,,,s|search-field|Search...|search;wpforms[fields][2]|wpforms-4645-field_2|Email|email;wpforms[id]|hidden;page_title|hidden;page_url|hidden;url_referer|hidden;page_id|hidden;wpforms[post_id]|hidden,2026-05-31,
WSCR-0079,NLWE,already_registered,35,has_meaningful_form_fields;water_signal,SRC-NLWE-OMT,SRC-NLWE-OMT,forms_or_documents,Governmental Services | OMT Lebanon,https://www.omt.com.lb/en/services/governmental/north-lebanon-water-establishment-nlwe,+961 1 391 000,,langSelect,2026-05-31,
WSCR-0080,SLWE,already_registered,35,has_meaningful_form_fields;water_signal,SRC-SLWE-OMT,SRC-SLWE-OMT,forms_or_documents,Governmental Services | OMT Lebanon,https://www.omt.com.lb/en/services/governmental/south-lebanon-water-establishment,+961 1 391 000,,langSelect,2026-05-31,
WSCR-0081,SLWE,already_registered,35,has_meaningful_form_fields;water_signal,SRC-SLWE-HOME,SRC-SLWE-HOME,forms_or_documents,"مؤسسة مياه لبنان الجنوبي | slwe, lebanon, south lebanon water establishment, water, الجنوب, وزارة الطاقة",https://www.slwe.gov.lb/,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0082,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-DETAILS-PHP,,forms_or_documents,مؤسسة مياه لبنان الجنوبي | الرئيس | المدير العام الدكتور وسيم ضاهر,https://www.slwe.gov.lb/details.php?id=1&key=%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D8%B1-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1-%D9%88%D8%B3%D9%8A%D9%85-%D8%B6%D8%A7%D9%87%D8%B1&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0083,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-DETAILS-PHP,,forms_or_documents,مؤسسة مياه لبنان الجنوبي | من نحن,https://www.slwe.gov.lb/details.php?id=2&key=9693149&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0084,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-DETAILS-PHP,,forms_or_documents,مؤسسة مياه لبنان الجنوبي | استطلاعات الرأي,https://www.slwe.gov.lb/details.php?id=213&key=%D8%A7%D8%B3%D8%AA%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D8%A3%D9%8A&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0085,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-DETAILS-PHP,,forms_or_documents,مؤسسة مياه لبنان الجنوبي | تعليمات حول ترشيد استهلاك المياه,https://www.slwe.gov.lb/details.php?id=219&key=%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D8%A7%D8%AA-%D8%AD%D9%88%D9%84-%D8%AA%D8%B1%D8%B4%D9%8A%D8%AF-%D8%A7%D8%B3%D8%AA%D9%87%D9%84%D8%A7%D9%83-%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0086,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-DETAILS-PHP,,forms_or_documents,مؤسسة مياه لبنان الجنوبي | تعليمات حول ترشيد استهلاك المياه,https://www.slwe.gov.lb/details.php?id=221&key=%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D8%A7%D8%AA-%D8%AD%D9%88%D9%84-%D8%AA%D8%B1%D8%B4%D9%8A%D8%AF-%D8%A7%D8%B3%D8%AA%D9%87%D9%84%D8%A7%D9%83-%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87-1761039991&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0087,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-DETAILS-PHP,,forms_or_documents,مؤسسة مياه لبنان الجنوبي | تعليمات حول ترشيد استهلاك المياه,https://www.slwe.gov.lb/details.php?id=222&key=%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D8%A7%D8%AA-%D8%AD%D9%88%D9%84-%D8%AA%D8%B1%D8%B4%D9%8A%D8%AF-%D8%A7%D8%B3%D8%AA%D9%87%D9%84%D8%A7%D9%83-%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87-1761040061&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0088,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-DETAILS-PHP,,forms_or_documents,مؤسسة مياه لبنان الجنوبي | ما معنى ترشيد استهلاك المياه؟,https://www.slwe.gov.lb/details.php?id=223&key=%D9%85%D8%A7-%D9%85%D8%B9%D9%86%D9%89-%D8%AA%D8%B1%D8%B4%D9%8A%D8%AF-%D8%A7%D8%B3%D8%AA%D9%87%D9%84%D8%A7%D9%83-%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0089,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-DETAILS-PHP,,forms_or_documents,مؤسسة مياه لبنان الجنوبي | الإجابة على أسئلتكم,https://www.slwe.gov.lb/details.php?id=23&key=%D8%A7%D9%84%D8%A5%D8%AC%D8%A7%D8%A8%D8%A9-%D8%B9%D9%84%D9%89-%D8%A3%D8%B3%D8%A6%D9%84%D8%AA%D9%83%D9%85&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0090,SLWE,review_later,35,kind=legal_or_mandate;has_meaningful_form_fields;water_signal;noise_keyword,SRC-SLWE-DETAILS-PHP,,legal_or_mandate,مؤسسة مياه لبنان الجنوبي | erp مناقصة تحديث نظام ال,https://www.slwe.gov.lb/details.php?id=267&key=%D9%85%D9%86%D8%A7%D9%82%D8%B5%D8%A9-%D8%B9%D9%85%D9%88%D9%85%D9%8A%D8%A9-%D9%84%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%85%D9%86%D8%B4-%D8%AA-%D9%85%D8%A4%D8%B3%D8%B3%D8%A9-%D9%85%D9%8A%D8%A7%D9%87-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%A8%D9%8A&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0091,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-DETAILS-PHP,,forms_or_documents,مؤسسة مياه لبنان الجنوبي | افتتاح مشروع مد شبكة مياه حاووز أبواب الروس في بلدة شقرا و دوبيه,https://www.slwe.gov.lb/details.php?id=272&key=%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D9%85%D8%AF-%D8%B4%D8%A8%D9%83%D8%A9-%D9%85%D9%8A%D8%A7%D9%87-%D8%AD%D8%A7%D9%88%D9%88%D8%B2-%D8%A3%D8%A8%D9%88%D8%A7%D8%A8-%D8%A7%D9%84%D8%B1%D9%88%D8%B3-%D9%81%D9%8A-%D8%A8%D9%84%D8%AF%D8%A9-%D8%B4%D9%82%D8%B1%D8%A7-%D9%88-%D8%AF%D9%88%D8%A8%D9%8A%D9%87&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0092,SLWE,review_later,35,kind=legal_or_mandate;has_meaningful_form_fields;water_signal;noise_keyword,SRC-SLWE-DETAILS-PHP,,legal_or_mandate,مؤسسة مياه لبنان الجنوبي | مناقصة تحديث نظام ال erp,https://www.slwe.gov.lb/details.php?id=274&key=%D9%85%D9%86%D8%A7%D9%82%D8%B5%D8%A9-%D8%AA%D8%AD%D8%AF%D9%8A%D8%AB-%D9%86%D8%B8%D8%A7%D9%85-%D8%A7%D9%84-erp&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0093,SLWE,already_registered,35,has_meaningful_form_fields;water_signal,SRC-SLWE-LEGAL,SRC-SLWE-LEGAL,forms_or_documents,مؤسسة مياه لبنان الجنوبي | الأنظمة و القوانين,https://www.slwe.gov.lb/details.php?id=3&key=%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86-%D8%A7%D9%84%D9%82%D8%A7%D9%86%D9%88%D9%86%D9%8A&lang=ar,1758;1957,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0094,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-DETAILS-PHP,,forms_or_documents,مؤسسة مياه لبنان الجنوبي | طرق المحافظة على المياه,https://www.slwe.gov.lb/details.php?id=38&key=%D8%B7%D8%B1%D9%82-%D8%A7%D9%84%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0095,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-DETAILS-PHP,,forms_or_documents,مؤسسة مياه لبنان الجنوبي | معلومات عن المياه,https://www.slwe.gov.lb/details.php?id=39&key=%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA-%D8%B9%D9%86-%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0096,SLWE,already_registered,35,has_meaningful_form_fields;water_signal,SRC-SLWE-ABOUT,SRC-SLWE-ABOUT,about,مؤسسة مياه لبنان الجنوبي | نبذة عن المؤسسة,https://www.slwe.gov.lb/details.php?id=4&key=153900&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0097,SLWE,already_registered,35,has_meaningful_form_fields;water_signal,SRC-SLWE-CUSTOMER-SERVICE,SRC-SLWE-CUSTOMER-SERVICE,forms_or_documents,مؤسسة مياه لبنان الجنوبي | مقدمة,https://www.slwe.gov.lb/details.php?id=8&key=%D9%85%D9%82%D8%AF%D9%85%D8%A9&lang=ar,1785,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0098,SLWE,already_registered,35,has_meaningful_form_fields;water_signal,SRC-SLWE-FAQ-PHP,SRC-SLWE-FAQ,forms_or_documents,"مؤسسة مياه لبنان الجنوبي | slwe, lebanon, south lebanon water establishment, water, الجنوب, وزارة الطاقة",https://www.slwe.gov.lb/faq.php?lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0099,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-INDEX-PHP,,forms_or_documents,"مؤسسة مياه لبنان الجنوبي | slwe, lebanon, south lebanon water establishment, water, الجنوب, وزارة الطاقة",https://www.slwe.gov.lb/index.php?lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
